text_res_unit_nbr,Count
E6C,2
E6E,1
E6F,1
E6G,1
E6H,2
E7,48
E71,1
E72,1
E77,1
E78,1
E79,3
E8,40
E80,1
E81,1
E86,1
E87,1
E88,4
E89,2
E9,25
E90,3
E91,1
E92,4
E94,1
E95,1
E96,3
E97,2
E98,2
E99,1
EAST,3
EAST 8C,1
EB,1
EC,1
ECHO,1
ED,1
EE1,1
EE2,1
EE3,1
EE5,1
EE7,1
EE8,1
EL-612,1
EL 915,1
EL#410,1
ELL-350,1
ELL 758,1
ELLS,1
EV116,2
EV123,2
EV135,1
EV137,1
EV140,1
EV218,1
EW12,1
EW13,2
EW14,1
EW15,1
EW16,1
EW17,1
EW20,1
EW22,1
EW25,1
F,782
F- 310,1
F-05,1
F-08,1
F-1,2
F-10,2
F-107,1
F-11,1
F-18,1
F-2,4
F-203,1
F-3,3
F-309,1
F-33,1
F-35,1
F-37,1
F-4,6
F-5,1
F-6,3
F-D,1
F 1,1
F`12,1
F001,2
F002,1
F004,1
F006,1
F01,2
F02,2
F03,2
F05,3
F06,3
F06-B,1
F07,2
F09,1
F1,47
F1 2W,1
F10,17
F1001,1
F1004,1
F101,13
F102,2
F103,8
F104,11
F105,7
F106,7
F107,8
F108,5
F109,3
F11,20
F110,3
F111,3
F112,3
F12,9
F13,10
F14,14
F140,1
F142,1
F143,2
F144,1
F145,2
F15,9
F16,16
F17,6
F18,7
F19,4
F2,89
F20,4
F201,8
F202,9
F203,10
F204,7
F205,7
F206,6
F207,8
F208,2
F209,1
F21,4
F210,6
F211,2
F212,2
F22,1
F223,1
F23,6
F238,1
F24,8
F240,1
F241,1
F242,1
F243,2
F245,1
F25,5
F26,1
F28,1
F29,1
F3,51
F30,2
F301,2
F302,5
F303,5
F304,1
F305,4
F306,4
F307,1
F308,4
F31,4
F311,2
F312,2
F32,3
F33,4
F338,1
F339,2
F34,4
F340,3
F341,1
F342,2
F343,1
F344,1
F35,2
F36,6
F39,1
F4,54
F401,3
F404,2
F405,1
F406,2
F5,41
F6,41
F601,1
F602,1
F604,2
F605,1
F606,1
F608,2
F610,2
F611,2
F612,1
F613,2
F614,1
F619,3
F62,3
F620,1
F621,1
F623,2
F624,1
F64,4
F65,1
F67,1
F68,3
F7,31
F8,29
F9,12
FB,1
FF-6,2
FF1,2
FF2,3
FF3,3
FF4,1
FF5,3
FF7,1
FF8,1
FL-130,1
FL 216 3A,1
FL2,1
FLOOR,1
FRNT,2
FRONT,3
G,396
G-02,1
G-04,1
G-05,1
G-07,2
G-1,1
G-10,1
G-11,5
G-12,1
G-126,1
G-17,2
G-18,2
G-2,2
G-201,1
G-204,1
G-207,1
G-24,1
G-3,2
G-4,2
G-5,1
G-6,1
G-9,2
G-C,1
G 163,1
G001,3
G002,3
G003,1
G004,1
G005,2
G01,2
G02,2
G020,2
G022,1
G03,3
G046,1
G048,1
G050,2
G055,1
G056,7
G057,1
G058,2
G059,1
G06,2
G07,1
G08,2
G09,1
G1,69
G10,19
G101,9
G102,8
G103,6
G104,2
G105,6
G106,8
G107,3
G108,6
G109,1
G11,12
G110,1
G111,1
G112,1
G115,1
G117,1
G12,15
G121-2,1
G125,1
G13,12
G14,6
G146,1
G147,1
G148,1
G15,8
G150,1
G151,1
G16,3
G17,9
G18,7
G19,3
G2,62
G20,8
G201,5
G201E,1
G202,8
G203,7
G204,8
G205,3
G206,5
G207,3
G208,4
G209,2
G21,5
G210,1
G22,1
G227,1
G228,1
G23,5
G24,4
G246,2
G249,1
G250,2
G251,1
G26,2
G27,2
G3,56
G301,2
G302,5
G303,1
G304,1
G305,2
G306,4
G307,4
G308,4
G309,1
G310,2
G311,1
G312,1
G328,1
G346,2
G347,2
G348,1
G349,1
G351,1
G37,3
G38,2
G39,1
G4,53
G40,1
G41,1
G42,1
G43,3
G47,1
G5,32
G6,31
G7,23
G702,1
G703,1
G704,2
G705,1
G706,3
G710,1
G712,1
G713,2
G715,4
G717,2
G719,1
G721,1
G722,1
G723,1
G724,1
G73,1
G74,1
G75,3
G76,3
G77,2
G79,1
G8,30
G82,2
G9,13
GA,2
GA-12,1
GA14,1
GC,1
GD,1
GG-1,1
GG-5,1
GG-7,1
GG3,2
GG8,2
H,429
H-01,1
H-03,1
H-1,1
H-10,1
H-106,1
H-11,1
H-12,1
H-17,1
H-2,2
H-20,1
H-23,1
H-3,4
H-308,1
H-407,1
H 11,1
H01,2
H02,1
H024,1
H03,1
H04,1
H05,1
H08,2
H09,2
H092,1
H1,49
H10,13
H101,6
H102,4
H103,3
H104,3
H105,2
H106,5
H107,3
H108,4
H11,11
H110,1
H110-B,1
H111,1
H113,1
H12,10
H13,4
H14,3
H15,5
H152,2
H153,1
H154,1
H155,1
H156,1
H157,1
H158,1
H16,6
H160,1
H163,1
H17,2
H18,6
H19,2
H2,50
H20,4
H201,5
H202,4
H203,3
H204,2
H205,4
H206,8
H207,2
H208,4
H209,1
H21,4
H212,1
H215,1
H22,1
H228,1
H23,3
H24,3
H252,2
H253,1
H254,2
H255,2
H256,1
H258,1
H259,1
H26,2
H28,1
H3,44
H301,1
H302,3
H303,2
H304,4
H305,2
H306,2
H307,2
H308,2
H309,1
H31,2
H310,1
H32,1
H33,2
H332,1
H352,1
H353,1
H354,1
H4,45
H4-06,1
H401,1
H405,1
H42,2
H5,26
H6,33
H7,23
H8,24
H801,1
H804,1
H807,1
H808,2
H809,2
H810,1
H812,2
H86,2
H87,4
H88,1
H89,1
H9,8
H90,2
H91,1
H92,1
H93,1
H95,4
H96,4
HA 603,1
HAS-647,1
HB705,1
HC,5
HC 19,1
HC42,1
HC77,1
HD7,1
HH-3,1
HH325A,1
HH4,1
HH8,1
I,103
I-01,1
I-03,1
I-1,3
I-10,1
I-101,4
I-103,1
I-104,1
I-105,3
I-108,3
I-12,1
I-120,1
I-122,1
I-15,1
I-17,1
I-19,1
I-2,1
I-201,1
I-202,1
I-211,1
I-213,2
I-22,1
I-224,1
I-23,1
I-3,5
I-335A,1
I-4,7
I-5,3
I-6,5
I-8,1
I-9,4
I-98,1
I 101,1
I 103,1
I 114,1
I 126,1
I 201,1
I 7,1
I01,1
I02,3
I04,1
I07,1
I08,2
I098,1
I1,19
I10,2
I100,2
I1001,1
I1003,1
I101,2
I102,4
I103,3
I104,2
I105,1
I106,4
I107,4
I108,2
I109,2
I11,3
I110,1
I111,3
I117,2
I118,1
I12,1
I123,1
I125,1
I13,1
I14,1
I16,2
I16B,1
I17,1
I18,1
I2,14
I20,2
I201,3
I202,2
I203,4
I204,4
I205,3
I206,2
I207,1
I208,1
I21,2
I211,1
I214,1
I217,2
I218,1
I220,1
I221,1
I3,12
I302,1
I303,2
I304,1
I305,3
I306,1
I308,3
I309,1
I311,1
I312,1
I4,22
I5,19
I6,11
I7,4
I8,6
I9,3
I97,2
I98,2
IH,2
II-3,1
II1,1
II2,1
II5,1
II8,2
IL1C,1
IL4C,1
J,185
J-03,1
J-1,3
J-103,1
J-105,1
J-114,2
J-13,1
J-15,1
J-2,3
J-3,2
J-340-A,1
J-57,1
J-7,1
J002,1
J005,1
J01,2
J02,1
J03,1
J06,1
J08,1
J1,26
J10,5
J102,1
J11,3
J111,1
J114,1
J116,1
J117,2
J118,2
J12,3
J13,3
J14,4
J15,3
J16,1
J17,3
J18,1
J19,4
J2,29
J20,1
J201,2
J202,1
J203,1
J207,1
J208,1
J21,2
J22,2
J23,3
J24,3
J240,2
J3,22
J301,2
J303,1
J304,1
J305,1
J340,1
J35,1
J4,29
J49,1
J5,13
J51,2
J53,1
J54,1
J55,2
J58,1
J59,1
J6,16
J61,1
J62,2
J63,1
J64,1
J65,1
J66,2
J67,1
J7,12
J8,11
J9,6
J901,1
J902,1
J903,1
J904,1
J906,1
J907,3
J909,2
J910,1
J911,1
JA,2
JJ-5,1
JJ2,2
JJ3,3
JJ4,1
JJ5,2
JJ8,1
K,143
K-09,1
K-1,2
K-10,1
K-13,1
K-2,1
K-29,1
K-4,1
K-7,1
K002,1
K02,1
K1,31
K1-2,1
K10,2
K1002,1
K1004,1
K1007,2
K1008,2
K101,1
K1011,1
K1012,3
K1013,2
K1014,1
K1015,1
K1016,1
K1017,2
K1018,1
K1019,1
K1020,2
K1022,1
K1023,1
K104,1
K105,2
K106,1
K108,1
K11,3
K12,3
K122,1
K123,1
K126,2
K127,1
K128,1
K13,2
K131,3
K14,2
K16,2
K17,1
K18,1
K19,3
K2,19
K20,2
K201,3
K205,2
K208,2
K22,1
K229,1
K24,1
K3,26
K301,1
K302,2
K304,2
K305,1
K307,1
K308,1
K4,24
K5,12
K6,14
K69,1
K7,7
K70,3
K72,1
K73,3
K75,1
K76,1
K77,1
K8,9
K80,1
K81,1
K82,2
K84,1
K85,1
K86,1
K9,1
KA,1
KA12,1
KB,1
KK1,2
KK3,2
KK4,1
KK6,2
KK7,1
KK8,2
L,150
L-03,1
L-1,2
L-10,1
L-13,1
L-158A,1
L-17,1
L-18,1
L-2,3
L-3,1
L-4,2
L-46,1
L-5,2
L-6,1
L-8,1
L-A8,1
L-B8,1
L 08,1
L001,1
L002,1
L003,1
L004,1
L03,1
L04,1
L06,1
L1,17
L10,2
L101,1
L102,4
L103,1
L104,1
L106,3
L107,3
L11,6
L12,3
L13,3
L133,1
L134,1
L135,3
L137,1
L138,1
L14,3
L141,1
L143,2
L144,1
L15,1
L157,1
L159,1
L159B,2
L16,2
L161,1
L161 A,1
L163A,1
L164A,1
L17,1
L18,2
L2,28
L20,2
L201,2
L204,6
L205,1
L206,1
L209,1
L21,6
L210,1
L211,1
L22,4
L23,2
L24,1
L3,26
L301,1
L306,1
L309,1
L310,1
L32,3
L334,1
L4,23
L5,11
L50,1
L6,8
L7,9
L8,9
L9,2
LCE4A,1
LEV,1
LEVEL,2
LEW-206,1
LEW - 416,1
LEW 321,1
LL-2,1
LL3,1
LL5,1
LL6,1
LN,1
LOCATION,1
LOFT,1
LOT 1,1
LOT 2,1
LOT 20,2
LOT 3,1
LOT 4,1
LOT 52,1
LOT 6,1
LOT 77,2
LOT 9,2
LOT C5,1
LOT D3,1
LOT8,1
LT 5,1
LWR,1
M,72
M-12,1
M-17,1
M-2,1
M-23,1
M-24,1
M-4,1
M-5,1
M-6,1
M-9,1
M001,2
M002,1
M003,1
M02,1
M07,1
M1,20
M1 419A,1
M10,3
M102,3
M107,1
M11,1
M12,5
M13,2
M135,1
M14,4
M140,1
M142,1
M144,1
M145-1,1
M147,1
M149,1
M15,5
M16,3
M17,3
M18,2
M19,6
M2,18
M20,5
M203,1
M204,1
M206,1
M208,1
M21,1
M210,2
M22,4
M23,3
M24,2
M27,2
M29,1
M3,15
M308,1
M31A,1
M32,1
M33,1
M4,21
M42,1
M5,8
M6,13
M7,12
M8,17
M9,3
MAGC,1
MAIN,1
MANAGER,1
MAR-101A,1
MH,1
MH1,1
MH7,1
MH9,1
MHC5,1
MHC9,1
MICHIGIAN,1
MM2,1
MM3,1
MM6,2
MN,1
MS1,1
MS2,1
N,49
N-07,1
N-1,1
N-10,1
N-14,1
N-4,1
N-7,1
N 356,1
N001,2
N003,1
N01,1
N07,1
N1,14
N10,2
N102,1
N103,1
N104,1
N106,2
N107,1
N11,3
N12,2
N13,2
N14,2
N15,1
N154,1
N155,1
N2,19
N2-205,1
N203,1
N206,1
N208,1
N209,2
N21,1
N22,1
N23,2
N24,2
N25,1
N3,12
N326,1
N34,1
N342,1
N4,24
N43,1
N5,8
N6,9
N6-105,1
N601,1
N7,10
N8,8
NATION,1
NATION417,1
NH1,1
NN-3,1
NN3,1
NN4,1
NN5,1
NORTH,3
NT 23,1
O,40
O-01,1
O-10,2
O-107,1
O-11,1
O-15,1
O-21,1
O-3,2
O08,1
O1,5
O102,2
O103,1
O104,2
O105,1
O108,1
O13,1
O159,1
O2,1
O202,1
O204,2
O209,1
O21,1
O210,1
O257,1
O26,1
O3,2
O302,1
O304,1
O305,1
O308,1
O309,1
O4,6
O5,4
O5-305,1
O6,5
O7,4
O8,4
OFC,8
OFFICE,7
OO-1,1
OO-2,1
OO2,1
OO3,1
OO6,2
OO7,1
OO8,1
OS-419,1
OS 101,1
OSW-345,1
OSW513,1
OSWALD 517,1
P,38
P-1,1
P-13,1
P-15,1
P-22,1
P-29,1
P001,1
P002,1
P003,2
P01,1
P02,1
P1,19
P10,1
P101,1
P102,2
P106,1
P107,1
P109,1
P11,4
P110,2
P12,1
P13,3
P14,4
P15,1
P16,6
P17,1
P18,1
P19,2
P2,19
P20,1
P201,2
P202,1
P206,1
P208,1
P21,2
P210,2
P23,1
P26,1
P27,3
P3,12
P32,2
P4,8
P5,3
P6,4
P7,2
P8,2
P9,2
PP-2,1
PP-4,1
PP1,1
PP3,1
PP6,3
PP7,2
PP8,1
Q,21
Q001,1
Q002,1
Q004,2
Q08,1
Q1,11
Q101,2
Q102,2
Q104,1
Q105,2
Q106,1
Q108,2
Q109,1
Q11,1
Q165B,1
Q167,1
Q2,9
Q201,1
Q203,2
Q204,2
Q206,2
Q210,1
Q268,1
Q3,12
Q4,12
Q5,2
Q6,3
Q7,7
Q8,4
R,32
R-4,1
R 004,1
R 326,1
R002,1
R003,1
R1,6
R10,2
R101,1
R102,1
R103,5
R106,2
R108,1
R11,3
R110,1
R112,1
R12,4
R15,1
R171,1
R2,15
R202,1
R205,1
R206,1
R207,1
R209,1
R21,1
R22,1
R270,1
R3,10
R307,1
R309,1
R4,8
R5,4
R5D,1
R6,5
R7,10
R7-A,1
R8,6
R9,2
RD1,1
REAR,5
RM 1,1
RM 101,1
RM 102,1
RM 108,2
RM 110,1
RM 20,1
RW 558,1
RW 606,1
RW605,1
S,23
S-1,1
S-12,1
S-3,1
S-5,2
S - 101B,1
S 452,1
S012,1
S02B,1
S04,1
S1,5
S10,1
S102,5
S102 A,1
S102 B,1
S103,2
S103 A,1
S106,1
S107 A,1
S107 B,1
S109,2
S11,1
S110,1
S111,1
S112,1
S113,1
S119,1
S12,4
S1282,1
S1352,1
S1381,1
S1391,1
S14,2
S15,1
S17,1
S19,1
S2,11
S205,2
S207,1
S208,1
S21,4
S22,1
S24,1
S26,1
S3,10
S301,1
S302,1
S310,1
S314,1
S3E,1
S4,13
S5,5
S6,8
S7,7
S76,1
S8,3
S9,2
SC102,1
SEL-311,1
SELF 148,1
SH-A4120.1,1
SH-D-2031,1
SH-D3010.2,1
SH-D3020,1
SH-D3072,1
SH-D5090,1
SILVER,1
SLC145,1
SLC245,1
SLC246,1
SLF-57N,1
SOUTH,5
SPB201A,1
"SUITE,FLOO",5
"SUITE,UN",1
T,8
T-19,2
T-2,1
T-4,1
T-8,1
T-9,1
T01,6
T02,3
T03,1
T04,7
T05,5
T1,7
T10,2
T101,1
T103,1
T104,1
T108,1
T109,2
T11,4
T110,1
T12,3
T13,1
T14,2
T16,2
T17,1
T18,3
T2,12
T20,2
T201,4
T202,1
T203,1
T204,1
T207,1
T210,1
T22,3
T23,1
T24,4
T25,1
T26,1
T27,3
T29,1
T3,12
T30,2
T301,1
T304,1
T310,2
T4,5
T5,4
T6,8
T7,4
T8,4
T9,4
TEM-204C,1
TROUT,1
U,6
U-1,1
U-281A,1
U1,3
U101,1
U105,2
U109,1
U11,2
U14,2
U2,7
U201,1
U202,1
U209,1
U21,2
U3,3
U302,1
U305,1
U4,5
U5,2
U6,2
U7,2
U8,2
UNIT 10 RM,1
UNIT B,2
UP,3
UPPER,7
UPSTAIRS,4
V,6
V-113,1
V-201,1
V02,1
V1,3
V101,1
V103,3
V104,2
V105,2
V107,1
V108,2
V11,3
V110,2
V112,1
V113,1
V114,1
V117,2
V14,1
V2,4
V202,2
V203,1
V204,1
V206,1
V207,2
V208,2
V2111-1,2
V22,1
V3,2
V4,1
V6,2
V7,1
V8,1
VVB207B,1
VVB423A,1
VVC114,1
W,17
W-109,1
W-12,1
W-16,1
W-2,2
W-20,2
W-209,1
W-216,1
W-37,1
W-78,1
W 218,1
W 228,1
W 39,1
W 74,1
W0,2
W0101,3
W0103,1
W0104,1
W0106,1
W0107,4
W0109,2
W0110,2
W0112,1
W0114,1
W0115,1
W0116,1
W0117,2
W0118,2
W0119,2
W014,1
W1,10
W10,3
W100,3
W101,1
W102,5
W103,3
W103A,1
W104,1
W105,2
W106,3
W107,4
W108,1
W109,4
W11,5
W1103,2
W1106,1
W1108,1
W1109,1
W111,7
W1113,2
W1116,1
W1119,1
W112,2
W113,2
W114,4
W115,6
W116,3
W117,3
W118,1
W119,2
W12,10
W121,1
W122,2
W123,1
W124,3
W125,1
W126,3
W127,1
W128,1
W129,2
W13,4
W130,1
W131,1
W132,1
W14,6
W15,2
W16,2
W17,2
W171,2
W18,5
W18A,1
W19,5
W19B,1
W1A,1
W1B,1
W1E,1
W1G,1
W2,11
W20,3
W201A,1
W202,4
W204,3
W205,1
W206,4
W207,2
W208,1
W208A,1
W209,1
W209A,1
W21,7
W210,2
W2100,2
W2101,1
W2102,1
W2103,1
W2105,2
W2107,2
W2108,4
W2109,1
W211,3
W2110,2
W2113,4
W2114,1
W2115,1
W2116,1
W2117,2
W2118,3
W212,4
W2121,1
W212A,1
W213,1
W214,1
W215A,1
W216,2
W217,3
W218,2
W219,3
W22,2
W220A,1
W221,1
W222,3
W2227,1
W223,2
W225,3
W226,3
W229,1
W23,1
W230,1
W231,2
W232,2
W24,4
W26,2
W2A,1
W2B,1
W2C,1
W2E,1
W3,10
W30,2
W301,5
W302,1
W304,1
W305,2
W306,3
W307,1
W308,1
W309,1
W31,1
W310,3
W311,4
W312,2
W313,3
W316,2
W317,1
W318,1
W32,1
W321,1
W322,1
W324,1
W325,1
W326,1
W327,2
W328,1
W329,1
W33,2
W330,1
W331,2
W332,1
W36,1
W38,1
W3C,2
W3D,1
W3E,1
W3G,1
W4,12
W402,3
W404,2
W405,3
W406,3
W408,3
W409,2
W410,3
W411,5
W412,3
W413,1
W415,1
W416,1
W419,1
W42,4
W420,1
W421,1
W423,1
W44,2
W45,1
W46,1
W47,1
W48,2
W49,1
W4A,1
W4B,1
W4C,1
W4H,1
W5,2
W50,1
W52,1
W53,2
W54,3
W56,2
W59,1
W5A,1
W5D,2
W5E,2
W6,7
W60,1
W61,1
W62,2
W63,2
W64,1
W68,1
W69,2
W6C,1
W6D,1
W6E,1
W6F,2
W7,8
W72,1
W74,2
W75,2
W77,1
W78,2
W79,2
W8,5
W81,2
W82,1
W84,1
W86,1
W88,2
W89,2
W9,2
W91,1
W92,3
W94,1
W95,2
W96,1
W97,1
W98,1
W99,1
WEST,2
WIC,1
WV217C,1
X,6
X1,2
X10,1
X11,2
X12,2
X2,1
X21,1
X3,4
X4,2
X5,2
X6,2
X7,2
X8,3
X9,1
Y,8
Y11,1
Y12,1
Y2,1
Y23,1
Y27,1
Y3,1
Y4,2
Y5,2
Y6,1
Y7,2
Y8,2
Y9,3
Z,3
Z10,2
Z11,3
Z12,2
Z21,1
Z22,1
Z3,1
Z4,1
Z6,2
Z7,1
