precinct,Count
OB|Victor Twp|VI605,12
OB|Winfield Twp|WI504,17
OS|Precinct 04|04,270
OS|Precinct 05|05,56
OS|Precinct 07|07,738
OS|Precinct 08|08,223
OS|Precinct 09|09,465
OS|Precinct 10no|10NO,192
OS|Precinct 10so|10SO,484
OS|Precinct 20no|20NO,488
OS|Precinct 20so|20SO,486
OS|Precinct 30no|30NO,574
OS|Precinct 30so|30SO,219
OS|Precinct 61|61,584
OS|Precinct 62|62,448
OS|Precinct 63|63,588
OS|Precinct 64|64,465
OS|Precinct Ag|AG,113
OS|Precinct Ar|AR,90
OS|Precinct Ba|BA,153
OS|Precinct Bg01no|BG01NO,524
OS|Precinct Bg02so|BG02SO,118
OS|Precinct Dr|DR,167
OS|Precinct El|EL,703
OS|Precinct Fx H54|FAX,379
OS|Precinct Fx H76|FX,111
OS|Precinct Gr  H54|GRA,32
OS|Precinct Gr H76|GR,203
OS|Precinct Jt0mv H76|JT0MV,321
OS|Precinct Jt0vas|JT0VAS,593
OS|Precinct JtOmva H54|JT0MVA,77
OS|Precinct Li|LI,124
OS|Precinct Me|ME,270
OS|Precinct Ol|OL,155
OS|Precinct Rg0no|RG0NO,435
OS|Precinct Rg0so|RG0SO,424
OS|Precinct Sc|SC,364
OS|Precinct Su H54|SUP,28
OS|Precinct Su H76|SU,170
OS|Precinct Vb0no|VB0NO,278
OS|Precinct Vb0so|VB0SO,137
OT|Benn City|2B4401,396
OT|Benn Twp|BE0201,462
OT|Blaine Twp|BL0401,94
OT|Buckeye Twp|BU0601,76
OT|Center Twp|CE0801,64
OT|Chapman Twp|CH1001,36
OT|Concord Twp|CO1201,194
OT|Culver City|3C4601,75
OT|Culver Twp|CU1401,80
OT|Delphos City|4D4801,210
OT|Durham Twp|DU1601,12
OT|Fountain Twp|FO1801,85
OT|Garfield Twp|GA2001,67
OT|Grant Twp|GR2201,69
OT|Henry Twp|HE2401,15
OT|Lincoln Twp|LI2601,98
OT|Logan Twp|LO2801,60
OT|Morton Twp|MO3001,93
OT|Mpls City I|1M4201,412
OT|Mpls City II|1M4202,313
OT|Mpls City III|1M4203,495
OT|Ottawa Twp|OT3201,25
OT|Richland Twp|RI3401,153
OT|Sheridan Twp|SH3601,77
OT|Sherman Twp|SM3801,36
OT|Stanton Twp|ST4001,35
OT|Tescott City|5T5001,170
PL|Agra City|110009,180
PL|Arcade|A100014,62
PL|Beaver|B100015,38
PL|Belmont|B280016,31
PL|Bow Creek|B300010,25
PL|Crystal|C100009,37
PL|Dayton|D100017,29
PL|Deer Creek|D200010,66
PL|Freedom|F100014,61
PL|Glade City|220010,52
PL|Glenwood|G100014,35
PL|Granite|G200013,21
PL|Greenwood|G300014,28
PL|Kirwin City|330011,112
PL|Kirwin|K130011,43
PL|Logan City|440012,391
PL|Logan|L140012,41
PL|Long Island City|550013,119
PL|Long Island|L250013,68
PL|Mound|M100017,100
PL|Phillipsburg|P100014,200
PL|Plainview|P200016,19
PL|Plum|P310009,76
PL|Prairie View City|770015,97
PL|Prairie View|P470015,54
PL|Rushville|R100010,23
PL|Solomon|S120010,71
PL|Speed City|880016,29
PL|Sumner|S200009,32
PL|Towanda|T100012,21
PL|Valley|V100011,16
PL|Walnut|W100014,11
PL|Ward I|610000,700
PL|Ward II|620000,567
PL|Ward III/Comm1|630001,4
PL|Ward III|630000,536
PN|Ash Valley Twp|AV80001,37
PN|Br. Grove Twp|BG70002,31
PN|Burdett City|2370001,164
PN|Conkling Twp|COD0001,14
PN|Garfield City|2250001,93
PN|Garfield Twp|GA50002,26
PN|Grant Twp|GR60002,30
PN|Keysville Twp|KE60003,25
PN|Larned City Ward 1 C1|2110000,459
PN|Larned City Ward 1 C4|2110001,47
PN|Larned City Ward 2 C1|2120000,635
PN|Larned City Ward 2 C4|2120001,61
PN|Larned City Ward 3|2130000,697
PN|Larned City Ward 4 C1|2140000,7
PN|Larned City Ward 4 C4|2140001,400
PN|Larned Twp C01|LA90001,118
PN|Larned Twp C04 Part A|LA90002,48
PN|Larned Twp C04 Part B|LA90003,23
PN|Lincoln Twp|LI60004,11
PN|Logan Twp|LOB0001,33
PN|Morton Twp|MOD0002,24
PN|Orange Twp|OR50003,30
PN|Pawnee Twp|PAA0001,58
PN|Plt. Grove Twp|PGB0002,122
PN|Plt. Ridge Twp|PRD0003,36
PN|Plt. Valley Twp|PVC0001,56
PN|River Twp|RI90002,45
PN|Rozel City|2460001,84
PN|Santa Fe Twp|SFA0002,124
PN|Sawmill Twp|SA70003,15
PN|Shiley Twp|SH70004,19
PN|Valley Center Twp|VCC0002,24
PN|Walnut Twp|WA80002,54
PR|Twp 10 Coats City|1010002,61
PR|Twp 10|1010001,36
PR|Twp 11 H114|1111003,93
PR|Twp 11 H116|1111001,58
PR|Twp 11 Sawyer City|1111002,66
PR|Twp 12 H114 NE|1212003,37
PR|Twp 12 H114 SE|1212004,343
PR|Twp 12 H116 NW|1212002,65
PR|Twp 12 H116 SW|1212001,260
PR|Twp 6 Preston City|66002,65
PR|Twp 6|66001,263
PR|Twp 7 H114|77001A,47
PR|Twp 7 H116|77001,33
PR|Twp 7 Iuka City|77002,99
PR|Twp 8 Byers City|88002,28
PR|Twp 8|88001,66
PR|Twp 9-2|99001A,66
PR|Twp 9-3|99001,73
PR|Twp 9 Cullison City|99002,56
PR|Ward 1|51000,808
PR|Ward 2|52000,507
PR|Ward 3|53000,1045
PR|Ward 4-1 H114 Comm 1|54002,395
PR|Ward 4-2 H114 Comm 2|54003,394
PR|Ward 5 College H114|55001,38
PR|Ward 5 H116|55000,712
PT|Belvue|01,268
PT|Blue Twp H51|02.1,3399
PT|Blue Twp H61|02,649
PT|Blue Valley - Olsburg|03,278
PT|Center Twp|04,74
PT|Clear Creek Twp|05,100
PT|Emmett|06,284
PT|Grant Twp|07,174
PT|Green Twp|08,160
PT|Lincoln Twp|09,88
PT|Lone Tree - Wheaton|10,177
PT|Louisville|11,801
PT|Manhattan City|02.2,6
PT|Mill Creek - Onaga|12,695
PT|Pottawatomie|13,541
PT|Rock Creek|14,449
PT|Shannon Twp|15,202
PT|Sherman Twp|16,91
PT|Spring Creek Twp|17,37
PT|St Clere Twp|18,45
PT|St George H51|19.1,2402
PT|St George H61|19,935
PT|St Marys City|21,1906
PT|St Marys Twp|22,831
PT|Union Twp|23,193
PT|Vienna Twp|24,75
PT|Wamego City H51|26,3450
PT|Wamego Twp H51|27.1,434
PT|Wamego Twp H61W|27,238
RA|Achilles|01,29
RA|Atwood City|03,959
RA|Atwood|02,13
RA|Center|04,221
RA|Driftwood|05,62
RA|Herl|06,126
RA|Herndon City|07,116
RA|Jefferson|08,23
RA|Ludell|09,78
RA|Mcdonald City|10,113
RA|Mirage|11,33
RA|Rocewood|12,185
RA|Union|13,28
RC|Atlanta Twp|01,110
RC|Bell Twp|02,7
RC|Center Twp|03,73
RC|East Washington Twp|17,128
RC|Eureka Twp|04,31
RC|Farmer Twp|05,262
RC|Galt Twp|06,60
RC|Harrison Twp|07,116
RC|Lincoln Twp|08,326
RC|Lyons 1st Ward|36,535
RC|Lyons 2nd Ward|37,563
RC|Lyons 3rd Ward|38,545
RC|Lyons 4th Ward|39,600
RC|Mitchell Twp|09,89
RC|Odessa Twp|10,37
RC|Pioneer Twp|11,56
RC|Raymond Twp|12,109
RC|Rockville Twp|20,118
RC|Sterling East Ward|44,929
RC|Sterling Twp|13,146
RC|Sterling West Ward|45,590
RC|Union Twp|14,493
RC|Valley Twp|15,172
RC|Victoria Twp|16,240
RC|West Washington Twp|18,97
RC|Wilson Twp|19,100
RH|Alexander-Belle Prairie Twsp.|AB00102,39
RH|Alexander City|2100101,31
RH|Banner Twsp.|BA00802,62
RH|Big Timber Twsp.|BT00402,37
RH|Bison City|2200201,128
RH|Center Twsp.|CE00702,55
RH|Garfield Twsp.|GA00900,92
RH|Hampton-Fairview Twsp.|HF00502,72
RH|Illinois Twsp.|IL00202,36
RH|LaCrosse-Brookdale Twsp. #1|LB00302,43
RH|LaCrosse-Brookdale Twsp. #2|LB00303,37
RH|LaCrosse City #1|2300301,518
RH|LaCrosse City #2|2300304,325
RH|Liebenthal City|2400401,75
RH|Lone Star Twsp.|LS00203,56
RH|McCracken City|2600501,113
RH|Otis City|2800601,210
RH|Pioneer Twsp.|PI00602,39
RH|Pleasantdale Twsp.|PL00603,24
RH|Rush Center City|2900701,106
RH|Timken City|3100801,38
RH|Union Twsp.|UN00703,40
RL|Ashland Twp|001,127
RL|Bala Twp|002,477
RL|Center Twp|003,51
RL|Fancy Crk Twp|004,77
RL|Grant Twp|005,794
RL|Jackson Twp|006,212
RL|Madison Twp B|007A,24
RL|Madison Twp H64|007,823
RL|Madison Twp/Ft Riley B H68|079,258
RL|Madison Twp/Ft. Riley A H68|078,602
RL|Madison Twp/Ft. Riley|070,1031
RL|Manhattan City w1/p1|020,1289
RL|Manhattan City W10/P1|062,367
RL|Manhattan City W11/P1|063,1448
RL|Manhattan City W11/P3|065,225
RL|Manhattan City w12/p1|073,78
RL|Manhattan City w13/p1|077,3
RL|Manhattan City w2/p1|022,1545
RL|Manhattan City w2/p2|023,563
RL|Manhattan City w2/p3|024,667
RL|Manhattan City w2/p4|025,839
RL|Manhattan City w2/p5|026,1379
RL|Manhattan City w2/p6|027,305
RL|Manhattan City w2/p7|030,18
RL|Manhattan City w3/p1|031,239
RL|Manhattan City w3/p2|028,1054
RL|Manhattan City w3/p3|029,1345
RL|Manhattan City w4/p2|033,344
RL|Manhattan City w4/p3|034,778
RL|Manhattan City w4/p4|035,1817
RL|Manhattan City W4/P5 Exclave|072,19
RL|Manhattan City w4/p5|036,1085
RL|Manhattan City W4/P6|037,942
RL|Manhattan City W4/P7|038,94
RL|Manhattan City w5/p10|047,2447
RL|Manhattan City w5/p11|048,2025
RL|Manhattan City w5/p2|039,1196
RL|Manhattan City w5/p3|040,1407
RL|Manhattan City w5/p5|042,738
RL|Manhattan City w5/p6|043,1100
RL|Manhattan City w5/p7|044,540
RL|Manhattan City w5/p8|045,695
RL|Manhattan City w5/p9|046,1904
RL|Manhattan City w6/p1|049,106
RL|Manhattan City W8/P1|055,569
RL|Manhattan City W8/P2|056,5
RL|Manhattan City W8/P3|057,1412
RL|Manhattan City W9/P1|060,192
RL|Manhattan City W9/P2|061,129
RL|Manhattan City W9/P3|071,75
RL|Manhattan Twp 1-H64|008,398
RL|Manhattan Twp 2|009,405
RL|Manhattan Twp 3-H67|010,143
RL|Manhattan Twp 3-H68|010A,6
RL|Manhattan Twp 4-H51|011C,7
RL|Manhattan Twp 4-H61|011,263
RL|Manhattan Twp 4-H64|011A,359
RL|Manhattan Twp 4-H66|011B,1
RL|Mayday Twp|012,56
RL|Ogden Twp|013,1270
RL|Sherman Twp|014,480
RL|Swede Crk Twp|015,118
RL|Wildcat Twp-H64|016,654
RL|Wildcat Twp-H67|016A,2
RL|Zeandale Twp|017,277
RN|Abbyville 72|AB00072,55
RN|Albion 33|AL00033,136
RN|Arlington 34|AT00034,81
RN|Arlington City 73|AC00073,280
RN|Bell 35|BE00035,45
RN|Buhler 74|BU00074,944
RN|Castleton 36|CA00036,231
RN|Center 37|CE00037,171
RN|Clay North 38|CN00038,739
RN|Clay North Enclave|CNENCL,4
RN|Clay South H102-1|CS102-1,142
RN|Clay South H102A|CSH102,6
RN|Clay South H104|CSH104,480
RN|Clay South H114|CSH114,200
RN|Enterprise 40|EN0004,99
RN|Grant 41|GR00041,705
RN|Grove 42|GV00042,41
RN|Haven City 75|HA00075,879
RN|Haven H101|HVH101,231
RN|Haven H114|HVH114,80
RN|Hayes 44|HY00044,49
RN|Huntsville 45|HU00045,93
RN|Hutchinson 1 H102|HC00001,566
RN|Hutchinson 1 H102A|HCH102A,36
RN|Hutchinson 10|HC0001,1050
RN|Hutchinson 11|HC00011,1048
RN|Hutchinson 12|HC00012,695
RN|Hutchinson 13 H102|H13H102,474
RN|Hutchinson 13 H104|H13H104,327
RN|Hutchinson 14|HC00014,756
RN|Hutchinson 15|HC00015,693
RN|Hutchinson 16|HC00016,1038
RN|Hutchinson 17|HC00017,848
RN|Hutchinson 18|HC00018,487
RN|Hutchinson 19|HC00019,585
RN|Hutchinson 2|HC00002,607
RN|Hutchinson 20|HC0002,837
RN|Hutchinson 21|HC00021,1611
RN|Hutchinson 22-H104|H22H104,1076
RN|Hutchinson 23 Exclave|HCEX23,260
RN|Hutchinson 23 H104|HC00023,1301
RN|Hutchinson 24|HC00024,864
RN|Hutchinson 25|HC00025,895
RN|Hutchinson 26 Exclave H102|26EH102,134
RN|Hutchinson 26|HC00026,419
RN|Hutchinson 27|HC00027,614
RN|Hutchinson 28 Exclave|HCEX28,581
RN|Hutchinson 28|HC00028,1305
RN|Hutchinson 29|HC00029,612
RN|Hutchinson 3|HC00003,371
RN|Hutchinson 30|HC0003,462
RN|Hutchinson 31|HC00031,723
RN|Hutchinson 32|HC00032,207
RN|Hutchinson 33|HC00033,256
RN|Hutchinson 34 Exclave|HCEX34,1
RN|Hutchinson 34|HC00034,133
RN|Hutchinson 35|HC00035,348
RN|Hutchinson 4|HC00004,1184
RN|Hutchinson 5|HC00005,877
RN|Hutchinson 6|HC00006,713
RN|Hutchinson 7|HC00007,837
RN|Hutchinson 8|HC00008,392
RN|Hutchinson 9|HC00009,1024
RN|Langdon 46|LT00046,61
RN|Langdon City 76|LA00076,37
RN|Lincoln 47|LI00047,346
RN|Little River 48|LR00048,406
RN|Loda 49|LO00049,75
RN|Medford 50|MF0005,120
RN|Medora 51|MD00051,1291
RN|Miami 52|MI00052,49
RN|Nickerson 69|NK00069,281
RN|Nickerson 70|NK0007,164
RN|Nickerson 71|NK00071,204
RN|Ninnescah 53|NI00053,174
RN|Partridge City 77|PA00077,148
RN|Plevna 54|PT00054,102
RN|Plevna City 78|PL00078,64
RN|Pretty Prairie Ward 1|PR000W1,460
RN|Pretty Prairie Ward 2|PR000W2,3
RN|Reno North 55|RN00055,1162
RN|Reno South 56|RS00056,200
RN|Roscoe 57|RO00057,81
RN|Salt Creek 58|SC00058,262
RN|South Hutch #1|SH00066,548
RN|South Hutch #2|SH00067,785
RN|South Hutch #3|SH00068,490
RN|Sumner 59|SU00059,473
RN|Sylvia 60|ST0006,49
RN|Sylvia City 80|SY0008,136
RN|The Highlands 83|TH00083,332
RN|Troy 61|TR00061,95
RN|Turon City 81|TU00081,219
RN|Valley H101|VAH101,4
RN|Valley H114|VAH114,594
RN|Walnut 63|WA00063,82
RN|Westminster 64|WM00064,79
RN|Willowbrook 82|WI00082,91
RN|Yoder H114|YOH114,402
RO|Township #1|TWP01,123
RO|Township #10|TWP10,117
RO|Township #11-1|TWP11-1,377
RO|Township #11-2|TWP11-2,1138
RO|Township #12|TWP12,115
RO|Township #2|TWP02,298
RO|Township #3-1|TWP03-1,67
RO|Township #3-2|TWP03-2,811
RO|Township #4|TWP04,26
RO|Township #5|TWP05,50
RO|Township #6|TWP06,67
RO|Township #7|TWP07,146
RO|Township #8|TWP08,219
RO|Township #9|TWP09,29
RP|Albion Twp / Narka|010,101
RP|Beaver Twp|011,54
RP|Belleville City 1st Ward|001,489
RP|Belleville City 2nd Ward|002,521
RP|Belleville City 3rd Ward|003,372
RP|Belleville Twp|012,167
RP|Big Bend Twp / Republic|013,120
RP|Courtland Twp / Courtland|014,278
RP|Elk Creek Twp / Agenda|015,84
RP|Fairview Twp / Munden|016,90
RP|Farmington Twp|017,41
RP|Freedom Twp|018,123
RP|Grant Twp|019,55
RP|Jefferson Twp|020,88
RP|Liberty Twp|021,38
RP|Lincoln Twp|022,69
RP|Norway Twp|023,105
RP|Richland Twp / Cuba|024,156
RP|Rose Creek Twp / Munden|025,82
RP|Scandia Twp / Scandia|026,312
RP|Union Twp|027,21
RP|Washington Twp / Republic|028,49
RP|White Rock Twp|029,74
RS|Big Creek Twp CC1|51,66
RS|Big Creek Twp CC4|51.4,50
RS|Bunker Hill City|01,88
RS|Center Twp CC5|52,116
RS|Dorrance City|02,106
RS|Fairfield Twp CC1|53,26
RS|Fairview Twp CC3|54,60
RS|Gorham City|03,244
RS|Grant Twp CC1|55,148
RS|Lincoln Twp CC1|56,85
RS|Lucas City|04,221
RS|Luray City|05,114
RS|Luray Twp CC2|57.2,37
RS|Luray Twp CC3|57,6
RS|Paradise City|06,25
RS|Paradise Twp CC2|58,82
RS|Plymouth Twp CC5|59,78
RS|Russell City Ward 1 CC3|11,450
RS|Russell City Ward 1 CC5|11.5,240
RS|Russell City Ward 2 CC2|12,642
RS|Russell CIty Ward 2 CC4|12.4,114
RS|Russell City Ward 3 CC3|13,164
RS|Russell City Ward 3 CC4|13.4,424
RS|Russell City Ward 3 CC5|13.5,135
RS|Russell City Ward 4 CC1|14,502
RS|Russell City Ward 4 CC5|14.5,180
RS|Russell Twp CC2|60,25
RS|Russell Twp CC3|60.3,12
RS|Russell Twp CC4|60.4,20
RS|Russell Twp CC5|60.5,25
RS|Waldo City|08,29
RS|Waldo Twp CC2|61.2,32
RS|Waldo Twp CC3|61,11
RS|Winterset Twp CC1|62,41
SA|01|01,4
SA|02|02,1569
SA|03|03,4
SA|04|04,1468
SA|05|05,1759
SA|06|06,980
SA|07|07,1941
SA|08|08,669
SA|09|09,2644
SA|10|10,1691
SA|11|11,985
SA|12|12,100
SA|13|13,298
SA|14|14,985
SA|15|15,1492
SA|16|16,1388
SA|17|17,2483
SA|18|18,226
SA|19|19,1364
SA|20|20,1803
SA|21|21,373
SA|22|22,507
SA|23|23,1352
SA|24|24,1893
SA|25|25,1278
SA|26|26,412
SA|27|27,169
SA|28|28,19
SA|29|29,203
SA|30|30,1661
SA|31|31,34
SA|TWP - Cambria H71|0050,317
SA|TWP - Dayton H71|0051,93
SA|TWP - Elm Creek H107|0052,457
SA|TWP - Elm Creek H71|0052C,307
SA|TWP - Eureka H69|0053,470
SA|TWP - Falun H69|0054,192
SA|TWP - Glendale H107|0055,74
SA|TWP - Greeley 2 H71|0056B,17
SA|TWP - Greeley 3 H71|0056C,5
SA|TWP - Greeley 4 H71|0056D,4
SA|TWP - Greeley H71|0056,611
SA|TWP - Gypsum H69|0057,131
SA|TWP - Liberty H69|0058,131
SA|TWP - Ohio H107|0059A,222
SA|TWP - Ohio H69|0059,67
SA|TWP - Pleasant Valley H107|0060,271
SA|TWP - Smoky Hill H107|0061D,149
SA|TWP - Smoky Hill H69 Enclave B|0061F,2
SA|TWP - Smoky Hill H69 Enclave|0061,2
SA|TWP - Smoky Hill H69|0061B,36
SA|TWP - Smoky Hill H71 Exclave|0061A,4
SA|TWP - Smoky View H69|0062,669
SA|TWP - Smolan H69|0063,562
SA|TWP - Solomon H71|0064,262
SA|TWP - Spring Creek H107|0065A,75
SA|TWP - Spring Creek H69|0065,203
SA|TWP - Walnut H69|0066,428
SA|TWP - Washington H107 (307)|0067A,5
SA|TWP - Washington H69 (307)|0067,82
SA|TWP - Washington H69 (400)|0068,27
SC|Beaver Twp|1B1,156
SC|Isbel Twp|2I2,62
SC|Keystone Twp|3K3,75
SC|Lake Twp|4L4,53
SC|Michigan Twp|5M5,60
SC|Scott City Ward 1|818,507
SC|Scott City Ward 2|829,737
SC|Scott City Ward 3|8310,639
SC|Scott City Ward 4|8411,860
SC|Scott Twp|6S6,201
SC|Valley Twp|7V7,134
SD|Precinct 1101|1101,496
SD|Precinct 1102|1102,370
SD|Precinct 2201|2201,143
SD|Precinct Ad3|AD3,11
SD|Precinct Bl4|BL4,32
SD|Precinct Bo5|BO5,25
SD|Precinct Es9|ES9,37
SD|Precinct Ke101|KE101,67
SD|Precinct Ke102|KE102,70
SD|Precinct Lo6|LO6,74
SD|Precinct Pa7|PA7,82
SD|Precinct Pd8|PD8,44
SD|Precinct Sh201|SH201,58
SD|Precinct Soc|SOC,125
SD|Precinct Spd|SPD,66
SD|Precinct Une|UNE,22
SD|Precinct Vaf|VAF,81
SD|Precinct Wsa|WSA,46
SF|Albano 051|051,32
SF|Byron 052|052,45
SF|Clear Creek 053|053,19
SF|Cleveland 054|054,43
SF|Douglas 057|057,90
SF|E Cooper 055|055,35
SF|E St John 003|003,324
SF|Fairview 058|058,52
SF|Farmington 059|059,270
SF|Hayes 060|060,119
SF|Lincoln 061|061,65
SF|N Seward 067|067,110
SF|N Stafford  001|001,347
SF|Ohio 062|062,62
SF|Putnam 063|063,18
SF|Richland 065|065,31
SF|Rose Valley 066|066,36
SF|S Seward 068|068,41
SF|S St John 010|010,184
SF|S Stafford 002|002,331
SF|Union 071|071,16
SF|W Cooper 056|056,51
SF|W St John 004|004,300
SF|York 072|072,29
SG|0101|0101,17
SG|0102|0102,1267
SG|0103|0103,289
SG|0104|0104,135
SG|0105|0105,1111
SG|0106|0106,2483
SG|0107|0107,2036
SG|0108|0108,1383
SG|0109|0109,1580
SG|0110|0110,1895
SG|0111|0111,476
SG|0112|0112,1803
SG|0113|0113,1735
SG|0114|0114,1676
SG|0116|0116,2164
SG|0117|0117,1774
SG|0118|0118,2012
SG|0119|0119,1668
SG|0120|0120,1666
SG|0121|0121,1271
SG|0122|0122,2824
SG|0123|0123,400
SG|0126|0126,374
SG|0127|0127,41
SG|0128|0128,1438
SG|0129|0129,571
SG|0130|0130,1119
SG|0133|0133,57
SG|0135|0135,436
SG|0136|0136,913
SG|0137|0137,1562
SG|0138|0138,1961
SG|0205|0205,873
SG|0206|0206,636
SG|0207|0207,3152
SG|0208|0208,623
SG|0209|0209,1770
SG|0210|0210,2293
SG|0211|0211,903
SG|0214|0214,1867
SG|0215|0215,3003
SG|0216|0216,1553
SG|0217|0217,1919
SG|0218|0218,3438
SG|0221|0221,1149
SG|0222|0222,1347
SG|0223|0223,1781
SG|0224|0224,3415
SG|0225|0225,3831
SG|0226|0226,2316
SG|0227|0227,1511
SG|0228|0228,2643
SG|0230|0230,157
SG|0233|0233,894
SG|0235|0235,572
SG|0236|0236,1127
SG|0238|0238,334
SG|0239|0239,99
SG|0240|0240,382
SG|0241|0241,182
SG|0242|0242,337
SG|0243|0243,79
SG|0246|0246,296
SG|0247|0247,525
SG|0248|0248,50
SG|0249|0249,1603
SG|0250|0250,730
SG|0251|0251,690
SG|0252|0252,850
SG|0257|0257,1
SG|0301|0301,994
SG|0302|0302,2090
SG|0303|0303,1071
SG|0304|0304,857
SG|0305|0305,469
SG|0306|0306,2307
SG|0307|0307,1589
SG|0308|0308,1832
SG|0309|0309,168
SG|0310|0310,2017
SG|0312|0312,919
SG|0313|0313,2430
SG|0314|0314,2104
SG|0315|0315,1821
SG|0316|0316,1222
SG|0317|0317,22
SG|0318|0318,254
SG|0319|0319,566
SG|0320|0320,661
SG|0321|0321,98
SG|0324|0324,920
SG|0325|0325,1172
SG|0326|0326,183
SG|0328|0328,146
SG|0330|0330,1594
SG|0331|0331,386
SG|0332|0332,872
SG|0333|0333,1236
SG|0334|0334,823
SG|0335|0335,649
SG|0336|0336,264
SG|0339|0339,1952
SG|0401|0401,1108
SG|0402|0402,834
SG|0403|0403,1025
SG|0404|0404,2674
SG|0405|0405,1601
SG|0406|0406,1740
SG|0407|0407,201
SG|0408|0408,1729
SG|0409|0409,957
SG|0410|0410,2293
SG|0411|0411,1
SG|0412|0412,3760
SG|0413|0413,2438
SG|0414|0414,1125
SG|0416|0416,1194
SG|0417|0417,1319
SG|0418|0418,1836
SG|0419|0419,1284
SG|0420|0420,1666
SG|0422|0422,1204
SG|0423|0423,1688
SG|0424|0424,873
SG|0425|0425,2645
SG|0426|0426,220
SG|0429|0429,998
SG|0431|0431,147
SG|0433|0433,763
SG|0434|0434,2
SG|0437|0437,1058
SG|0444|0444,148
SG|0445|0445,732
SG|0446|0446,287
SG|0447|0447,318
SG|0448|0448,124
SG|0449|0449,691
SG|0503|0503,2398
SG|0504|0504,1627
SG|0506|0506,2063
SG|0507|0507,1890
SG|0508|0508,1658
SG|0509|0509,1627
SG|0510|0510,1954
SG|0512|0512,4189
SG|0513|0513,1891
SG|0514|0514,2421
SG|0515|0515,2005
SG|0516|0516,1261
SG|0517|0517,1294
SG|0518|0518,1564
SG|0519|0519,1805
SG|0522|0522,1571
SG|0523|0523,1500
SG|0524|0524,2352
SG|0525|0525,1836
SG|0526|0526,2065
SG|0527|0527,2052
SG|0528|0528,2
SG|0530|0530,1970
SG|0531|0531,2842
SG|0534|0534,241
SG|0539|0539,2013
SG|0541|0541,3
SG|0544|0544,257
SG|0545|0545,959
SG|0549|0549,23
SG|0550|0550,71
SG|0551|0551,10
SG|0601|0601,2732
SG|0602|0602,2410
SG|0603|0603,668
SG|0604|0604,2223
SG|0605|0605,836
SG|0606|0606,741
SG|0607|0607,2044
SG|0608|0608,1891
SG|0609|0609,2573
SG|0610|0610,1727
SG|0611|0611,1232
SG|0612|0612,2224
SG|0613|0613,1801
SG|0614|0614,1231
SG|0615|0615,3181
SG|0616|0616,1422
SG|0617|0617,1058
SG|0618|0618,715
SG|0619|0619,1824
SG|0621|0621,666
SG|0622|0622,2132
SG|0623|0623,2322
SG|0624|0624,218
SG|0626|0626,20
SG|0627|0627,129
SG|0629|0629,146
SG|0630|0630,5
SG|0632|0632,843
SG|0633|0633,819
SG|0634|0634,311
SG|AF01|AF01,1208
SG|AN01|AN01,624
SG|AT01|AT01,25
SG|AT02|AT02,108
SG|AT03|AT03,794
SG|AT04|AT04,3
SG|AT05|AT05,297
SG|AT06|AT06,115
SG|AT07|AT07,5
SG|AT08|AT08,88
SG|AT12|AT12,65
SG|AT13|AT13,4
SG|AT16|AT16,2
SG|AT22|AT22,143
SG|BA01|BA01,2320
SG|BA02|BA02,1806
SG|BA03|BA03,3134
SG|BA04|BA04,4
SG|BN01|BN01,377
SG|CH01|CH01,1475
SG|CO01|CO01,971
SG|DB101|DB101,1306
SG|DB102|DB102,2
SG|DB103|DB103,1085
SG|DB104|DB104,1330
SG|DB106|DB106,6
SG|DB107|DB107,1
SG|DB109|DB109,451
SG|DB201|DB201,965
SG|DB202|DB202,2060
SG|DB203|DB203,1672
SG|DB301|DB301,37
SG|DB302|DB302,145
SG|DB303|DB303,1072
SG|DB304|DB304,197
SG|DB305|DB305,13
SG|DB306|DB306,275
SG|DB307|DB307,463
SG|DB308|DB308,1273
SG|DB309|DB309,88
SG|DB310|DB310,983
SG|DB312|DB312,2
SG|DB401|DB401,57
SG|DB402|DB402,861
SG|DB403|DB403,1540
SG|DB404|DB404,774
SG|DB405|DB405,8
SG|DB406|DB406,118
SG|DB407|DB407,31
SG|DB408|DB408,1414
SG|DL03|DL03,1
SG|DL04|DL04,2
SG|DL10|DL10,5
SG|EA01|EA01,472
SG|EB01|EB01,654
SG|ER01|ER01,79
SG|GA01|GA01,1583
SG|GD01|GD01,534
SG|GN01|GN01,1132
SG|GN09|GN09,2
SG|GN10|GN10,2
SG|GN13|GN13,2
SG|GO01|GO01,59
SG|GO02|GO02,141
SG|GO04|GO04,176
SG|GO05|GO05,1742
SG|GO06|GO06,2101
SG|GO08|GO08,4
SG|GO11|GO11,1
SG|GR01|GR01,148
SG|GY01|GY01,2211
SG|GY02|GY02,318
SG|GY03|GY03,69
SG|GY04|GY04,108
SG|GY07|GY07,245
SG|GY08|GY08,109
SG|HA11|HA11,1306
SG|HA15|HA15,3
SG|HA17|HA17,460
SG|HA21|HA21,1226
SG|HA24|HA24,92
SG|HA25|HA25,38
SG|HA27|HA27,466
SG|HA31|HA31,1428
SG|HA33|HA33,125
SG|HA35|HA35,164
SG|HA41|HA41,1178
SG|HA42|HA42,564
SG|IL01|IL01,1543
SG|KE01|KE01,2
SG|KE02|KE02,12
SG|KE03|KE03,1282
SG|KE04|KE04,53
SG|KE07|KE07,16
SG|KE08|KE08,5
SG|KE10|KE10,6
SG|KE17|KE17,1
SG|KE19|KE19,9
SG|KE21|KE21,17
