precinctPart,Count
AL|Bassett City 257|01,21
AL|Carlyle Twp 257|01,226
AL|Carlyle Twp 479|03,11
AL|Cottage Grove 256 All At Large|01,28
AL|Cottage Grove 258 All At Large|02,137
AL|Deer Creek 256 All At Large|01,30
AL|Deer Creek 257|05,36
AL|Deer Creek 479|04,21
AL|East Elm 256 All At Large|01,45
AL|East Elm 257|02,94
AL|East Elm 258|03,4
AL|Elsmore City 256 All At Large|01,44
AL|Gas City 257|01,346
AL|Geneva 257|01,94
AL|Geneva 479|02,9
AL|Hum City-1 258 All At Large|01,652
AL|Hum City-2 258 All At Large|02,642
AL|Humboldt Twp 258 All At Large|01,219
AL|Iola Ward 1  257|01,782
AL|Iola Ward 2  257|02,1109
AL|Iola Ward 3  257|03,924
AL|Iola Ward 4  257|04,826
AL|LaHarpe City  257|01,309
AL|Logan 258 All At Large|01,86
AL|Logan 413|02,70
AL|Marmaton 256 All At Large|03,206
AL|Moran City 256 All At Large|01,300
AL|North Elsmore 256 All At Large|01,96
AL|North Iola Twp 257|01,196
AL|Osage 256 All At Large|01,196
AL|Salem 256 All At Large|03,40
AL|Salem 258 All At Large|02,144
AL|Savonburg City 256 All At Larg|01,58
AL|South Elsmore 256 All At Large|01,58
AL|South Iola Twp 257|01,373
AL|South Iola Twp 258 All At Lrg|02,39
AL|West Elm 257|01,412
AL|West Elm 258 All At Large|02,3
AN|Colony City|01,285
AN|Garnett 01|01,848
AN|Garnett 02|01,718
AN|Garnett 03|01,650
AN|Garnett 04|01,202
AN|Greeley|01,201
AN|Indian Creek 365|01,22
AN|Indian Creek 479|02,79
AN|Jackson 1-4|03,96
AN|Jackson 2-5|01,133
AN|Jackson 3-6|02,119
AN|Kincaid|01,100
AN|Lincoln 365|01,159
AN|Lincoln 479|02,4
AN|Lone Elm 365|01,27
AN|Lone Elm 479|02,144
AN|Lone Elm City|01,15
AN|Monroe 365/1-4|01,71
AN|Monroe 365/2-5|02,156
AN|Monroe 365/3-6|03,42
AN|Ozark 479/2-5|02,67
AN|Ozark 479/3-6|03,67
AN|Putnam|01,239
AN|Reeder 287/3-6|01,13
AN|Reeder 365/1-4|02,198
AN|Rich|01,199
AN|Walker 365/1-4|01,290
AN|Washington|01,225
AN|Welda 365/3-6|02,205
AN|Welda 479/2-5|03,4
AN|Welda 479/3-6|04,7
AN|Westphalia 365/1-4|01,138
AN|Westphalia City|01,90
AT|Benton 338|01,12
AT|Benton 339 H63|02,37
AT|Benton 339|02,5
AT|Benton 377 H63|01,128
AT|Benton 377|03,160
AT|Center 339|01,46
AT|Center 377|02,393
AT|East Second 409|01,470
AT|East Third 409|01,939
AT|Effingham City 377|01,344
AT|Grasshopper 377 3-6|04,51
AT|Grasshopper 377|02,202
AT|Grasshopper 430 2-5|05,4
AT|Grasshopper 430 3-6|06,24
AT|Huron 377|01,125
AT|Huron City 377|01,46
AT|Kapioma 338|01,2
AT|Kapioma 377|02,186
AT|Lancaster 377|01,247
AT|Lancaster City 377|01,197
AT|Mt Pleasant 377|01,584
AT|Mt Pleasant 409|02,113
AT|Mt Pleasant 449|03,1
AT|Muscotah City 377|01,112
AT|North Fifth 409|01,1128
AT|Only First 409|01,528
AT|Only Fourth 409|01,772
AT|Shannon 377|01,226
AT|Shannon 409|02,768
AT|South Fifth 409|01,666
AT|Walnut 377|01,130
AT|Walnut 409|02,204
AT|Walnut 449|03,2
AT|Walnut Enclave 409|01,5
AT|West Second 409|01,746
AT|West Third 409|01,1502
BA|Aetna Twp (Usd 255)|02,6
BA|Deerhead Twp (Usd 254)|01,11
BA|Eagle Twp (Usd 254)|01,21
BA|Elm Mills Twp (Usd 254)|01,55
BA|Elm Mills Twp (Usd 438)|02,32
BA|Elwood Twp (Usd 255)|01,32
BA|Hardtner City (Usd 255)|02,100
BA|Hazelton City (Usd 255)|01,57
BA|Hazelton Twp (Usd 254)|03,8
BA|Hazelton Twp (Usd 255)|02,23
BA|Isabel City (Usd 254)|02,50
BA|Kiowa East City (Usd 255)|01,353
BA|Kiowa East Twp (Usd 255)|02,39
BA|Kiowa West City (Usd 255 - 1)|01,122
BA|Kiowa West City (Usd 255 - 2)|02,91
BA|Kiowa West Twp (Usd 255 - 1)|03,37
BA|Lake City Twp (Usd 254)|01,56
BA|Mcadoo (Usd 254)|01,9
BA|Mcadoo (Usd 438)|02,9
BA|Med Lodge Five (Mbr 4)|01,44
BA|Med Lodge Four (Mbr 2)|01,171
BA|Med Lodge One (Mbr 1)|01,254
BA|Med Lodge One (Mbr 3)|02,180
BA|Med Lodge Three (Mbr 4)|01,270
BA|Med Lodge Two (Mbr 2)|01,167
BA|Med Lodge Two (Mbr 3)|02,194
BA|Med Lodge Two Exclave  (Mbr 2)|03,7
BA|Mingona Twp (Usd 254)|01,63
BA|Moore Twp (Usd 254-6)|03,14
BA|Moore Twp (Usd 255)|02,10
BA|Moore Twp 17 KH (Usd 255)|01,23
BA|Sharon City (Usd 254)|02,119
BA|Sharon Twp (Usd 254)|01,113
BA|Sun City (City) (Usd 254)|02,35
BA|Sun City (Twp) (Usd 254)|01,6
BA|Turkey Creek (Usd 254)|01,11
BA|Valley Twp (Usd 254)|01,48
BB|1st Ward Exclave Colonial|02,15
BB|1st Ward Exclave Halls|02,22
BB|Bronson City|01,192
BB|Drywood|01,319
BB|East Marion 235 2-5|01,98
BB|East Marion 235 3-6|02,237
BB|Fort Scott 1st Ward|01,966
BB|Fort Scott 2nd Ward|01,915
BB|Fort Scott 3rd Ward|01,399
BB|Fort Scott 4th Ward|01,801
BB|Fort Scott 5th Ward|01,825
BB|Fort Scott 6th Ward|01,2078
BB|Fort Scott 7th Ward|01,1054
BB|Franklin 235|01,112
BB|Franklin 346|02,141
BB|FREEDOM D1|FEF,238
BB|FREEDOM D5|FE5,6
BB|Fulton City|01,118
BB|Mapleton City|01,79
BB|MARMATON D2 234|MN1,234
BB|MARMATON D2 235 1-4|MN2,111
BB|MARMATON D2 235 3-6|MN3,68
BB|MARMATON D4 234|MN4,127
BB|Millcreek 234|01,249
BB|Millcreek 235|02,161
BB|Osage|01,295
BB|Pawnee 234|01,128
BB|Pawnee 235 2-5|03,64
BB|Pawnee 235 3-6|02,87
BB|Redfield City|01,88
BB|SCOTT D1|SC1,155
BB|SCOTT D2|SC2,51
BB|SCOTT D3|SC3,734
BB|SCOTT D4|SC4,549
BB|SCOTT D5|SC5,513
BB|Timberhill 234|01,7
BB|Timberhill 235|02,80
BB|Timberhill 346|03,25
BB|Uniontown City|01,208
BB|Walnut 235|01,81
BB|Walnut 248|02,2
BB|West Marion|01,74
BR|Everest City|01,196
BR|Fairview City|01,171
BR|Hamlin City|01,26
BR|Hamlin Twp - Reserve|01,68
BR|Hamlin Twp (113- -1)|02,34
BR|Hamlin Twp (415 1-4)|01,67
"BR|Hiawatha City, Ward 1|01",342
"BR|Hiawatha City, Ward 2|01",930
"BR|Hiawatha City, Ward 3|01",771
"BR|Hiawatha City, Ward 4|01",156
BR|Hiawatha Twp (415  2-5)|01,299
BR|Hiawatha Twp (415  3-6)|02,151
"BR|Horton City, Ward 1 (1-4)|01",307
"BR|Horton City, Ward 1 (2-5)|02",138
"BR|Horton City, Ward 2 (1-4)|01",202
"BR|Horton City, Ward 2 (3-6)|02",159
"BR|Horton City, Ward 3 (1-4)|01",107
"BR|Horton City, Ward 3 (2-5)|02",40
"BR|Horton City, Ward 3 (3-6)|03",105
BR|Irving Twp (111 1-3-5)|02,16
BR|Irving Twp (415 1-4)|01,211
BR|Mission Twp (415 1-4)|01,77
BR|Mission Twp (430 2-5)|03,135
BR|Mission Twp (430 3-6)|04,181
BR|Morrill City|01,136
BR|Morrill Twp (113 -1)|01,177
BR|Padonia Twp ( 415 1-4)|01,142
BR|Powhattan City|01,46
BR|Powhattan Twp (113 -4)|03,12
BR|Powhattan Twp (335 4-6-7)|04,31
BR|Powhattan Twp (415 1-4)|01,88
BR|Powhattan Twp (430 2-5)|02,347
BR|Reserve City - Hamlin Twp|01,54
BR|Robinson City|01,132
BR|Robinson Twp (415 1-4)|01,147
"BR|Sabetha City, Morrill|01",5
BR|Walnut Twp (113 - 4)|02,86
BR|Walnut Twp (415 1-4)|01,170
BR|Washington Twp (111 2-4-6)|04,10
BR|Washington Twp (415 1-4)|01,15
BR|Washington Twp (430 3-6)|03,122
BR|Willis City|01,21
BT|Albert City|01,119
BT|Albion Twp|01,34
BT|Beaver Twp REC|01,60
BT|Beaver Twp|02,6
BT|Buffalo Twp|01,311
BT|Cheyenne Twp REC|01,120
BT|Cheyenne Twp|03,24
BT|Claflin City REC|02,466
BT|Clarence Twp 428|01,46
BT|Clarence Twp 495|02,50
BT|Cleveland Twp REC|03,26
BT|Cleveland Twp|01,7
BT|Comanche Twp EHD|01,197
BT|Comanche Twp|02,121
BT|Ellinwood City EHD|01,1431
BT|Eureka Twp 428|01,5
BT|Eureka Twp 431|02,69
BT|Fairview Twp|02,47
BT|Galatia City|01,32
BT|GBC  P1-1W|01,631
BT|GBC  P1-2W|01,983
BT|GBC  P1-3W|01,712
BT|GBC  P1-4W|01,748
BT|GBC  P2-1W|01,924
BT|GBC  P2-2W|01,882
BT|GBC  P2-3W|01,797
BT|GBC  P2-4W|01,639
BT|GBC  P3-1W|01,656
BT|GBC  P3-2W|01,887
BT|GBC  P3-3W Exclave|02,1
BT|GBC  P3-3W|01,853
BT|GBC  P3-4W|01,312
BT|Grant Twp 403|01,31
BT|Grant Twp 431|02,12
BT|Great Bend Twp A 355|01,3
BT|Great Bend Twp A 428|02,975
BT|Great Bend Twp B|01,146
BT|Hoisington 1st Ward|01,504
BT|Hoisington 2nd Ward|01,482
BT|Hoisington 3rd Ward|01,428
BT|Hoisington 4th Ward|01,448
BT|Independent Twp 112 REC|04,84
BT|Independent Twp 112|01,5
BT|Lakin Twp A EHD|02,122
BT|Lakin Twp B EHD|01,58
BT|Liberty Twp 428|01,149
BT|Liberty Twp 495|02,36
BT|Logan Twp REC 354|01,115
BT|North Homestead Twp|01,88
BT|Olmitz City|01,74
BT|Pawnee Rock City|01,142
BT|Pawnee Rock Twp|02,96
BT|South Bend Twp|01,430
BT|South Homestead Twp 428|01,13
BT|South Homestead Twp 431|02,253
BT|Susank City|01,23
BT|Union Twp|02,46
BT|Walnut-Albert Twp 403|02,30
BT|Walnut-Albert Twp 428|03,9
BT|Walnut-Olmitz Twp|02,50
BT|Wheatland|01,44
BU|Andover W1 385-1 99 CM 1|10,3753
BU|Andover W1 385-2 99 CM 1|20,2279
BU|Andover W2 385-3 99 CM 1|10,3470
BU|Andover W3 385-3 77 CM 5 A|10,957
BU|Andover W3 385-3 77 CM 5 Exc C|10,166
BU|Andover W3 385-3 77 CM 5|10,180
BU|Andover W3 385-3 88 CM 5|10,825
BU|Andover W4 385-3 77 CM 5|10,292
BU|Augusta Twp 205 - 32|50,74
BU|Augusta Twp 205 14|70,25
BU|Augusta Twp 32 375-6 B|10,3
BU|Augusta Twp 32 402 A|10,11
BU|Augusta Twp 375-6 - 32|40,6
BU|Augusta Twp 375-6 14|60,235
BU|Augusta Twp 402 - 32|10,642
BU|Augusta Twp 402 14|30,40
BU|Augusta W1|10,1725
BU|Augusta W2|10,1241
BU|Augusta W3|10,1837
BU|Augusta W4|10,1674
BU|Benton City 75 375-2 C|10,1
BU|Benton City 75 375-2|10,662
BU|Benton City 85 375-2|10,92
BU|Benton Twp 75 375-4|40,514
BU|Benton Twp 75 375-6|30,68
BU|Benton Twp 75 375 -2|10,162
BU|Benton Twp 75 385-2|20,166
BU|Benton Twp 85 375-2|10,289
BU|Benton Twp 85 385-2|20,7
BU|Bloomington Twp 205|20,262
BU|Bloomington Twp 396|30,30
BU|Bloomington Twp 402|10,110
BU|Bruno Twp N 375-6 77 -1|30,152
BU|Bruno Twp N 385-2 - 77 - 1|50,31
BU|Bruno Twp N 385-2 - 99 - 1|20,276
BU|Bruno Twp N 385-3 - 99 - 1|10,28
BU|Bruno Twp N 385-3 77 - 1|70,458
BU|Bruno Twp N 402 77 - 1 B|10,94
BU|Bruno Twp N 402 77 - 1 C|10,45
BU|Bruno Twp N 402 77 - 1|40,281
BU|Bruno Twp S 385-3 77 CM 5|20,194
BU|Bruno Twp S 385-3 88 CM 5|10,5
BU|Bruno Twp S 402 77 CM 5|10,241
BU|Cassoday City 492-1|10,76
BU|Chelsea Twp 389|20,3
BU|Chelsea Twp 490|10,43
BU|Chelsea Twp 492-1|30,137
BU|Chelsea Twp 492-2|40,25
BU|Clay Twp 205|10,22
BU|Clay Twp 396|20,21
BU|Clay Twp 462|30,19
BU|Clifford Twp 206|10,70
BU|Clifford Twp 398|20,56
BU|Douglass City 396|10,1049
BU|Douglass Twp 32 396|10,123
BU|Douglass Twp 396|20,252
BU|El Dorado Twp East 205|30,50
BU|El Dorado Twp East 375-6|20,16
BU|El Dorado Twp East 490|10,70
BU|El Dorado Twp West 205|60,28
BU|El Dorado Twp West 375-5|10,107
BU|El Dorado Twp West 375-6|50,225
BU|El Dorado Twp West 490 B|10,2
BU|El Dorado Twp West 490|30,40
BU|El Dorado W1|10,2656
BU|El Dorado W2 375-5|20,1
BU|El Dorado W2|10,3691
BU|El Dorado W3 375-5|20,596
BU|El Dorado W3 490|10,109
BU|El Dorado W4 375-5|20,67
BU|El Dorado W4 375-6 A|10,35
BU|El Dorado W4 375-6|30,201
BU|El Dorado W4 490|10,1444
BU|Elbing City 206|10,174
BU|Fairmount Twp 206|20,190
BU|Fairmount Twp 398|30,7
BU|Fairview Twp 206|10,19
BU|Fairview Twp 375-4|20,395
BU|Glencoe Twp 205|10,129
BU|Glencoe Twp 492-3|20,14
BU|Hickory Twp 205|10,70
BU|Latham City 205|10,71
BU|Leon City 205|10,445
BU|Lincoln Twp 206|30,2
BU|Lincoln Twp 375-5|40,11
BU|Lincoln Twp 398|10,52
BU|Lincoln Twp 490|20,145
BU|Lincoln Twp 492-1|50,2
BU|Little Walnut Twp 205|20,236
BU|Logan Twp 205|10,100
BU|Milton Twp 206 75|20,283
BU|Murdock Twp 206|30,165
BU|Murdock Twp 375-2 A|10,7
BU|Murdock Twp 375-2|10,41
BU|Murdock Twp 375-4|20,105
BU|Pleasant Twp 394|30,1538
BU|Pleasant Twp 396|40,34
BU|Pleasant Twp 402|10,225
BU|Pleasant Twp 77 385-3 A|10,5
BU|Pleasant Twp 77 385-3|20,38
BU|Pleasant Twp 88 385-3|20,33
BU|Pleasant Twp 88 394|10,89
BU|Pleasant Twp N 77 394|10,10
BU|Plum Grove Twp 206|20,121
BU|Potwin City 206|10,292
BU|Prospect Twp 205|40,205
BU|Prospect Twp 490|10,484
BU|Prospect Twp 492-2|20,199
BU|Prospect Twp 492-3|30,7
BU|Richland Twp 394 A|10,2
BU|Richland Twp 394|10,319
BU|Richland Twp 396|20,574
BU|Rock Creek Twp 205|10,16
BU|Rock Creek Twp 396|20,246
BU|Rosalia Twp 205|30,4
BU|Rosalia Twp 492-2|10,156
BU|Rosalia Twp 492-3|20,288
BU|Rose Hill City-Rockwood Falls|10,52
BU|Rose Hill City-Sienna 394|10,331
BU|Rose Hill City 394 Pleasant|10,1669
BU|Rose Hill City 394 Richland|20,1106
BU|Spring Twp 205|20,1114
BU|Spring Twp 375-6|30,11
BU|Spring Twp 402|10,77
BU|Sycamore Twp 490 A|10,4
BU|Sycamore Twp 490 B|10,4
BU|Sycamore Twp 490|30,4
BU|Sycamore Twp 492-1|40,142
BU|Towanda City 375-3|10,900
BU|Towanda City 375-6|70,180
BU|Towanda Twp 375-3 A|10,2
BU|Towanda Twp 375-3 C|10,2
BU|Towanda Twp 375-3|30,14
BU|Towanda Twp 375-4|40,230
BU|Towanda Twp 375-6|60,668
BU|Union Twp 205|20,29
BU|Walnut Twp 12-32 205|30,4
BU|Walnut Twp 12-32 396|10,133
BU|Walnut Twp 12-32 402|20,117
BU|Walnut Twp 394|40,4
BU|Walnut Twp 396|10,7
BU|Walnut Twp 402|30,315
BU|Whitewater City 206 72|10,533
CA|App/C3/H1/459|03,3
CA|App/C3/H2/219|01,113
CA|App/C3/H3/220|05,2
CA|Cen1/C1/H3/220/City|01,381
CA|Cen2/C2/H3/220/City|01,218
CA|Cen2/C2/H3/220/Rural|02,75
CA|Eng/C2/H0/220/City|01,56
CA|Eng/C2/H3/220/Rural|02,36
CA|Lex/C1/H3/220|01,27
CA|Lex/C1/H3/459|02,3
CA|Lib/C1/H1/459|01,25
CA|Minn/C3/H2/219|04,494
CA|Sit/C1/H3/220|01,26
CA|Sit/C1/H3/300|02,13
CD|1st Ward/333/MD1/CC1|01,466
CD|2nd Ward/1st Prec/333/MD1/CC2|01,44
CD|2nd Ward/1st Prec/333/MD2/CC2|02,512
CD|2nd Ward/2nd Prec/333/MD1/CC2|01,96
CD|2nd Ward/2nd Prec/333/MD2/CC2|02,513
CD|2nd Wd/2nd Prec/333/MD2/CC2 Ex|03,4
CD|3rd Ward/333/MD1/CC3|01,207
CD|3rd Ward/333/MD2/CC3|02,422
CD|3rd Ward/333/MD3/CC3|03,313
CD|4th Ward/333/MD1/CC2|01,409
CD|Arion Twp/333/MD3/CC2|01,58
CD|Arion Twp/334/MD2/CC2|02,14
CD|Aurora City/333/MD3/CC1|03,32
CD|Aurora Twp/333/MD3/CC1|01,46
CD|Buffalo Twp/333/MD3/CC2|01,69
CD|Clyde City/224/MD4/CC1|02,185
CD|Clyde City/224/MD5/CC1|03,249
CD|Clyde City/224/MD6/CC1|04,28
CD|Colfax Twp/224/MD6/CC1|01,17
CD|Colfax Twp/334/MD1/CC1|02,7
CD|Colfax Twp/379/CC1|03,1
CD|E. Center Twp/333/MD3/CC3|01,80
CD|E. Center Twp/334/MD1/CC3|02,2
CD|E. Center Twp/334/MD2/CC3|03,2
CD|E. Lincoln 107 Pct/333/MD3/CC3|01,25
CD|E. Lincoln 64 Pct/333/MD3/CC3|01,148
CD|E. Meredith Pct/239/CC3|01,22
CD|E. Meredith Pct/334/MD1/CC3|02,9
CD|E. Meredith Pct/334/MD2/CC3|03,7
CD|E. Sibley Twp/333/MD3/CC1|01,67
CD|Elk Twp/224/MD3/CC1|01A,63
CD|Elk Twp/224/MD6/CC1|01,4
CD|Glasco City/334/MD2/CC3|03,269
CD|Grant Twp/333/MD3/CC3|01,62
CD|Jamestown City/333/MD3/CC3|03,153
CD|Lyon Twp/239/CC3|01,25
CD|Lyon Twp/333/MD3/CC3|02,2
CD|Lyon Twp/334/MD2/CC3|03,42
CD|Miltonvale City/334/MD1/CC1|03,259
CD|N. Lawrence Pct/109/CC1|03,2
CD|N. Lawrence Pct/224/MD3/CC1|01,18
CD|N. Lawrence Pct/333/MD3/CC1|02,29
CD|Nelson Twp/224/MD6/CC1|01,6
CD|Nelson Twp/333/MD3/CC1|02,88
CD|Oakland Twp/334/MD1/CC1|01,31
CD|S. Lawrence Pct/224/MD3/CC1|02,4
CD|S. Lawrence Pct/333/MD3/CC1|01,47
CD|Shirley Twp/224/MD3/CC1|02,4
CD|Shirley Twp/224/MD6/CC1|01,99
CD|Solomon Twp/273/CC3|01,12
CD|Solomon Twp/334/MD2/CC3|02,61
CD|Starr Twp/334/MD1/CC1|01,63
CD|Starr Twp/379/CC1|02,5
CD|Summit Twp/333/MD3/CC3|02,22
CD|Summit Twp/334/MD2/CC3|03,14
CD|W. Center Twp/333/MD3/CC3|01,77
CD|W. Lincoln Pct/333/MD3/CC2|01,124
CD|W. Meredith Pct/239/CC3|01,3
CD|W. Meredith Pct/334/MD2/CC3|02,6
CD|W. Sibley Twp/333/MD3/CC1|01,66
"CF|Avon Twp, 244/3|01",23
"CF|Avon Twp, 245/1|02",39
"CF|Avon Twp, 245/2|03",64
"CF|Burl City, Wd 1, USD 244/1|01",52
"CF|Burl City, Wd 1, USD 244/2|03",249
"CF|Burl City, Wd 1, USD 244/5|08",281
"CF|Burl City, Wd 2, CC Hts, 244/6|01",77
"CF|Burl City, Wd 2, Excl, 244/6|01",7
"CF|Burl City, Wd 2, USD 244/2|02",32
"CF|Burl City, Wd 2, USD 244/3|04",230
"CF|Burl City, Wd 2, USD 244/5|07",129
"CF|Burl City, Wd 2, USD 244/6|09",87
"CF|Burl City, Wd 3, USD 244/3|05",102
"CF|Burl City, Wd 3, USD 244/4|06",409
"CF|Burl City, Wd 3, USD 244/6|10",68
"CF|Burl Twp, 244/1|01",23
"CF|Burl Twp, 244/2|02",6
"CF|Burl Twp, 244/3|03",44
"CF|Burl Twp, 244/4|04",92
"CF|Burl Twp, 244/5|05",36
"CF|Burl Twp, 244/6|06",111
"CF|Gridley City, USD 245/2|01",215
"CF|Hampden Twp, 244/2|01",93
"CF|Hampden Twp, 244/3|02",24
"CF|Key West Twp, 243/1-3-5|02",40
"CF|Key West Twp, 243/2-4-6|01",158
"CF|Lebo City, USD 243/1/3/5|01",627
"CF|LeRoy City, USD 245/1|01",368
"CF|LeRoy Twp, 245/1|01",74
"CF|Liberty Twp, 244/6|01",11
"CF|Liberty Twp, 245/2|02",160
"CF|Lincoln Twp, 243/1-3-5|01",256
"CF|Lincoln Twp, 252|02",24
"CF|Neosho Twp, 244/3|01",1
"CF|Neosho Twp, 244/4|02",20
"CF|Neosho Twp, 245/2|04",66
"CF|New Strawn City, 06.1|01",326
"CF|Ottumwa Twp, 243/1-3-5|04",23
"CF|Ottumwa Twp, 243/2-4-6|01",37
"CF|Ottumwa Twp, 244/1|02",144
"CF|Ottumwa Twp, 244/2|03",33
"CF|Pleasant Twp, 244/6|01",159
"CF|Pleasant Twp, 245/2|02",22
"CF|Pleasant Twp, 252|03",13
"CF|Pottawatomie Twp, 243/2-4-6|01",124
"CF|Pottawatomie Twp, 244-2|03",7
"CF|Pottawatomie Twp, 365|04",5
"CF|Rock Creek Twp, 243/2-4-6|02",271
"CF|Spring Creek Twp, 245/1|01",88
"CF|Star Twp,  243/2-4-6|01",3
"CF|Star Twp, 244/2|03",51
"CF|Star Twp, 244/3|04",11
CF|Star Twp. 365|06,55
"CF|Waverly City, 05.1|01",374
CK|000010 - Baxter Sp W1|01,618
CK|000020 - Baxter Sp W2|01,652
CK|000030 - Baxter Sp W3|01,1114
CK|00004A - Baxter Sp W4|01,832
"CK|000050 - Cherokee (247, 1-4)|01",169
"CK|000050 - Cherokee (493, 3-6)|02",109
CK|000060 - Columbus W1 (1-4)|02,5
CK|000060 - Columbus W1 (2-5)|01,376
CK|000070 - Columbus W2 (1-4)|02,364
CK|000070 - Columbus W2 (2-5)|01,148
CK|000080 - Columbus W3 (1-4)|02,56
CK|000080 - Columbus W3 (2-5)|01,393
CK|000090 - Columbus W4|01,463
CK|00010A - Columbus W5 (1-4)|03,1
CK|00010A - Columbus W5 (2-5)|01,162
CK|00010A - Columbus W5 (3-6)|02,229
"CK|000110 - Crawford (404, 1-4)|01",118
"CK|000110 - Crawford (493, 3-6)|02",377
CK|000120 - Galena W1|01,594
CK|00013A - Galena W2|01,514
CK|000140 - Galena W3|01,701
CK|00015A - Galena W4|01,430
CK|000170 - Grdn / Lwl (404.1-4)|04,57
CK|000170 - Grdn / Lwl (404.2-5)|01,1045
CK|000170 - Grdn / Lwl (404.3-6)|02,555
"CK|000170 - Grdn / Lwl (508, AL)|03",65
"CK|00018A - Grdn / StMns(404,1-4)|04",30
"CK|00018A - Grdn / StMns(404,2-5)|01",7
"CK|00018A - Grdn / StMns(404,3-6)|02",292
"CK|00018A - Grdn / StMns(499,AL)|03",229
"CK|000190 - Lola (493, 1-4)|01",233
"CK|000200 - Lowell (404, 1-4)|03",305
"CK|000200 - Lowell (404, 2-5)|01",23
"CK|000200 - Lowell (499, AL)|02",223
"CK|000210 - Lyon / Lyon (493,1-4)|01",278
"CK|000220 - Mineral (247, 1-4)|01",45
"CK|000220 - Mineral (493, 3-6)|02",104
"CK|000230 - Nsh / Flknr (493,1-4)|01",75
"CK|000240 - Nsh / Mlrs (493,1-4)|01",108
"CK|000240 - Nsh / Mlrs (505,AL)|02",7
"CK|000250 - Pleasant Vw (247,1-4)|01",15
"CK|000250 - Pleasant Vw (250, AL)|02",5
"CK|000250 - Pleasant Vw (493,3-6)|03",425
"CK|000270 - Ross/Bllvw (247, 2-5)|01",17
"CK|000270 - Ross/Bllvw (247, 3-6)|02",7
"CK|000270 - Ross/Bllvw (493, 1-4)|03",46
"CK|000270 - Ross/Bllvw (493, 3-6)|04",68
"CK|000280 - Ross/Rslnd (247,2-5)|01",96
"CK|000280 - Ross/Rslnd (493,3-6)|02",27
"CK|000280 - Ross/Rslnd (493,3-6)C|03",62
"CK|000290 - Ross/W Min (247,2-5)|01",14
"CK|000290 - Ross/W Min (247,3-6)|03",43
"CK|000290 - Ross/W Min (247,3-6)C|02",126
"CK|00030A - Salamanca (493, 1-4)|01",409
"CK|00030A - Salamanca (493, 2-5)|02",13
CK|000310 - Scammon W1|01,81
CK|000320 - Scammon W2|01,107
CK|000330 - Scammon W3|01,108
"CK|000340 - Shawnee (404, 1-4)|04",35
"CK|000340 - Shawnee (404, 2-5)|01",19
"CK|000340 - Shawnee (493, 3-6)|02",310
"CK|000340 - Shawnee (499, AL)|03",34
"CK|000350 - Sheridan (247, 3-6)|01",146
"CK|000350 - Sheridan (493, 1-4)|02",15
"CK|000360 - SpVly / Ntrl (508,AL)|03",15
"CK|000360 - SpVly / Ntrl(404,1-4)|01",474
"CK|000360 - SpVly / Ntrl(493,3-6)|02",21
"CK|00037A - SpVly / SpVly(404,14)|01",27
"CK|00037A - SpVly / SpVly(508,AL)|02",363
CK|180010 - Weir City|01,443
CL|AC 1A|01,2018
CL|AC 1AAX|01,1
CL|AC 1ABX|01,30
CL|AC 2A|01,1261
CL|AC 2AAX|01,2
CL|AC 3A|01,1473
CL|AC 4A|01,1332
CL|Beaver/358/3-6|01,8
CL|Beaver/465|02,75
CL|Beaver/470|03,56
CL|Bolton E H12/470|01,207
CL|Bolton W/358/3-6|01,6
CL|Bolton W/470|02,798
CL|BOW/Geuda Springs/358/3|03,10
CL|Cedar/285|01,14
CL|Cedar/471/3-6|02,10
CL|Creswell E H12/470/Lakewynds|01,116
CL|Creswell E H12/470|02,313
CL|Creswell E H80/470|01,225
CL|Creswell E H80/Parkerfield/470|03,308
CL|Creswell W/470|01,435
CL|DE/Dexter City/471/1-4|03,92
CL|DE/Dexter City/471/2-5|05,64
CL|Dexter/462/3-6|07,2
CL|Dexter/471/1-4|02,21
CL|Dexter/471/2-5|04,36
CL|Dexter/471/3-6|06,45
CL|Fairview H79/463/146|01,14
CL|Fairview H79/463/235|02,18
CL|Fairview H79/465|03,150
CL|Grant/471/3-6|01,47
CL|Harvey/462/1-4|01,20
CL|Harvey/462/2-5|02,52
CL|Liberty/465|01,102
CL|Liberty/471/2-5|02,18
CL|MA/Udall City/463/235|05,46
CL|Maple/263|01,91
CL|Maple/396|02,19
CL|Maple/463/235|03,455
CL|NI/Udall City/463/146|04,388
CL|Ninnescah/358/1-4|01,4
CL|Ninnescah/463/146|02,261
CL|Ninnescah/465|03,6
CL|Omnia/462/2-5|01,65
CL|Omnia/Atlanta City/462/2-5|02,115
CL|Otter/285|01,31
CL|Pl  Valley/465|01,540
CL|Pl  Valley/470|02,107
CL|Richland/396|01,9
CL|Richland/462/2-5|03,103
CL|Richland/463/235|04,5
CL|Richland/465|05,5
CL|Rk Creek/396|01,8
CL|Rk Creek/463/235|03,162
CL|Salem/462/2-5|02,39
CL|Salem/462/3-6|03,23
CL|Salem/465|04,164
CL|SC/Burden City/462/3-6|01,281
CL|Sheridan/462/3-6|01,39
CL|Sheridan/465|02,58
CL|Sheridan/471/2-5|03,14
CL|Silv Creek/462/2-5|02,29
CL|Silv Creek/462/3-6|03,94
CL|Silverdale/470|01,261
CL|Silverdale/471/3-6|02,8
CL|Sp Creek/471/3-6|01,41
