precinctPart,Count
Cloud|N. Lawrence Pct/224/MD3/CC1|01,17
Cloud|N. Lawrence Pct/333/MD3/CC1|02,32
Cloud|Nelson Twp/224/MD6/CC1|01,9
Cloud|Nelson Twp/333/MD3/CC1|02,86
Cloud|Oakland Twp/334/MD1/CC1|01,28
Cloud|S. Lawrence Pct/224/MD3/CC1|02,6
Cloud|S. Lawrence Pct/333/MD3/CC1|01,51
Cloud|Shirley Twp/224/MD3/CC1|02,2
Cloud|Shirley Twp/224/MD6/CC1|01,104
Cloud|Solomon Twp/273/CC3|01,12
Cloud|Solomon Twp/334/MD2/CC3|02,63
Cloud|Starr Twp/334/MD1/CC1|01,67
Cloud|Starr Twp/379/CC1|02,5
Cloud|Summit Twp/333/MD3/CC3|02,23
Cloud|Summit Twp/334/MD2/CC3|03,17
Cloud|W. Center Twp/333/MD3/CC3|01,75
Cloud|W. Center Twp/334/MD2/CC3|03,3
Cloud|W. Lincoln Pct/333/MD3/CC2|01,128
Cloud|W. Meredith Pct/239/CC3|01,2
Cloud|W. Meredith Pct/334/MD2/CC3|02,10
Cloud|W. Sibley Twp/333/MD3/CC1|01,66
"Coffey|Avon Twp, 244/3|01",24
"Coffey|Avon Twp, 245/1|02",39
"Coffey|Avon Twp, 245/2|03",66
"Coffey|Burl City, Wd 1, USD 244/1|01",53
"Coffey|Burl City, Wd 1, USD 244/2|03",283
"Coffey|Burl City, Wd 1, USD 244/5|08",294
"Coffey|Burl City, Wd 2, CC Hts, 244/6|01",75
"Coffey|Burl City, Wd 2, Excl, 244/6|01",7
"Coffey|Burl City, Wd 2, USD 244/2|02",38
"Coffey|Burl City, Wd 2, USD 244/3|04",225
"Coffey|Burl City, Wd 2, USD 244/5|07",140
"Coffey|Burl City, Wd 2, USD 244/6|09",86
"Coffey|Burl City, Wd 3, USD 244/3|05",104
"Coffey|Burl City, Wd 3, USD 244/4|06",420
"Coffey|Burl City, Wd 3, USD 244/6|10",81
"Coffey|Burl Twp, 244/1|01",23
"Coffey|Burl Twp, 244/2|02",9
"Coffey|Burl Twp, 244/3|03",42
"Coffey|Burl Twp, 244/4|04",92
"Coffey|Burl Twp, 244/5|05",38
"Coffey|Burl Twp, 244/6|06",113
"Coffey|Gridley City, USD 245/2|01",220
"Coffey|Hampden Twp, 244/2|01",93
"Coffey|Hampden Twp, 244/3|02",24
"Coffey|Key West Twp, 243/1-3-5|02",42
"Coffey|Key West Twp, 243/2-4-6|01",157
"Coffey|Lebo City, USD 243/1/3/5|01",649
"Coffey|LeRoy City, USD 245/1|01",388
"Coffey|LeRoy Twp, 245/1|01",77
"Coffey|Liberty Twp, 244/6|01",12
"Coffey|Liberty Twp, 245/2|02",160
"Coffey|Lincoln Twp, 243/1-3-5|01",263
"Coffey|Lincoln Twp, 252|02",25
"Coffey|Neosho Twp, 244/3|01",1
"Coffey|Neosho Twp, 244/4|02",22
"Coffey|Neosho Twp, 245/2|04",66
"Coffey|New Strawn City, 06.1|01",317
"Coffey|Ottumwa Twp, 243/1-3-5|04",24
"Coffey|Ottumwa Twp, 243/2-4-6|01",39
"Coffey|Ottumwa Twp, 244/1|02",145
"Coffey|Ottumwa Twp, 244/2|03",35
"Coffey|Pleasant Twp, 244/6|01",162
"Coffey|Pleasant Twp, 245/2|02",22
"Coffey|Pleasant Twp, 252|03",13
"Coffey|Pottawatomie Twp, 243/2-4-6|01",117
"Coffey|Pottawatomie Twp, 244-2|03",8
"Coffey|Pottawatomie Twp, 365|04",5
"Coffey|Rock Creek Twp, 243/2-4-6|02",274
"Coffey|Spring Creek Twp, 245/1|01",93
"Coffey|Star Twp,  243/2-4-6|01",1
"Coffey|Star Twp, 244/2|03",56
"Coffey|Star Twp, 244/3|04",11
Coffey|Star Twp. 365|06,55
"Coffey|Waverly City, 05.1|01",397
"Comanche|AV Twp Comm Dist 1, 1-4|01",31
"Comanche|AV Twp Comm Dist 1, 3-6|02",16
"Comanche|C. City Comm Dist 1, 1-4|05",6
"Comanche|C. City Comm Dist 1, 2-5|01",100
"Comanche|C. City Comm Dist 2, 1-4|06",75
"Comanche|C. City Comm Dist 2, 2-5|02",279
"Comanche|C. City Comm Dist 2, 3-6|04",1
"Comanche|CO Twp Comm Dist 1, 1-4|01",86
"Comanche|CO Twp Comm Dist 1, 2-5|03",8
"Comanche|CO Twp Comm Dist 1, 3-6|05",14
"Comanche|CO Twp Comm Dist 2, 1-4|02",23
"Comanche|CO Twp Comm Dist 2, 3-6|06",14
"Comanche|P. City Comm Dist 3, 3-6  #1|01",298
"Comanche|PO Twp Comm Dist 1, 1-4|01",22
Comanche|PR Twp Comm Dist 3  3-6  #1|01,32
"Comanche|PR Twp Comm Dist 3, 1-4   #2|02",10
"Comanche|PR Twp Comm Dist 3, 1-4 #2|02",10
"Comanche|PR Twp Comm Dist 3, 3-6  #1|01",71
"Comanche|W. City Comm Dist 1, 1-4|01",31
Cowley|AC1A.1|01,262
Cowley|AC1AA.1|01,1
Cowley|AC1AB.1|01,25
Cowley|AC1B.1|01,324
Cowley|AC1C.1|01,489
Cowley|AC1D.1|01,354
Cowley|AC2A.1|01,574
Cowley|AC2AX|01,2
Cowley|AC2B1.1|01,304
Cowley|AC2B2.1|01,125
Cowley|AC2C.1|01,88
Cowley|AC2D.1|01,116
Cowley|AC3A.1|01,160
Cowley|AC3B.1|01,250
Cowley|AC3C.1|01,212
Cowley|AC4A.1|01,478
Cowley|AC4B.1|01,984
Cowley|AC4C.1|01,451
Cowley|AC4D.1|01,884
Cowley|Beaver/358/3-6|01,9
Cowley|Beaver/465|02,75
Cowley|Beaver/470|03,53
Cowley|Cedar/285|01,14
Cowley|Cedar/471/3-6|02,10
Cowley|DE/Dexter City/471/1-4|03,93
Cowley|DE/Dexter City/471/2-5|05,54
Cowley|Dexter/462/1-4|01,2
Cowley|Dexter/471/1-4|02,23
Cowley|Dexter/471/2-5|04,35
Cowley|Dexter/471/3-6|06,51
Cowley|E Bolton/470|01,206
Cowley|E Creswell H12/470/Lakewynds|01,117
Cowley|E Creswell H12/470|02,322
Cowley|E Creswell H80/470|01,228
Cowley|E Creswell H80/Parkerfield/470|03,309
Cowley|Fairview/463/146|01,11
Cowley|Fairview/463/235|02,21
Cowley|Fairview/465|03,149
Cowley|Grant/471/3-6|01,48
Cowley|Harvey/462/1-4|01,20
Cowley|Harvey/462/2-5|02,52
Cowley|Liberty/465|01,98
Cowley|Liberty/471/2-5|02,16
Cowley|MA/Udall City/463/235|05,46
Cowley|Maple/263|01,102
Cowley|Maple/396|02,19
Cowley|Maple/463/235|03,438
Cowley|NI/Udall City/463/146|04,390
Cowley|Ninnescah/358/1-4|01,5
Cowley|Ninnescah/463/146|02,258
Cowley|Ninnescah/465|03,6
Cowley|Omnia/462/2-5|01,68
Cowley|Omnia/Atlanta City/462/2-5|02,111
Cowley|Otter/285|01,30
Cowley|Pl  Valley/465|01,536
Cowley|Pl  Valley/470|02,109
Cowley|Richland/396|01,9
Cowley|Richland/462/2-5|03,100
Cowley|Richland/463/235|04,5
Cowley|Richland/465|05,5
Cowley|Rk Creek/396|01,8
Cowley|Rk Creek/463/235|03,159
Cowley|Salem/462/2-5|02,41
Cowley|Salem/462/3-6|03,24
Cowley|Salem/465|04,172
Cowley|SC/Burden City/462/3-6|01,282
Cowley|Sheridan/462/3-6|01,39
Cowley|Sheridan/465|02,58
Cowley|Sheridan/471/2-5|03,15
Cowley|Silv Creek/462/2-5|02,27
Cowley|Silv Creek/462/3-6|03,100
Cowley|Silverdale/470|01,264
Cowley|Silverdale/471/3-6|02,6
Cowley|Sp Creek/471/3-6|01,42
Cowley|Tisdale/465|02,243
Cowley|Vernon/358/1-4|01,68
Cowley|Vernon/465|02,246
Cowley|W Bolton/358/3-6|01,6
Cowley|W Bolton/470|02,805
Cowley|W Creswell/470|01,441
Cowley|Walnut/465|01,504
Cowley|WBO/Geuda Springs/358/3|03,10
Cowley|WD10|01,3
Cowley|WD1E.1|01,481
Cowley|WD1W.1|01,309
Cowley|WD2C.1|01,427
Cowley|WD2E.1|01,496
Cowley|WD2S.1|01,642
Cowley|WD2W.1|01,373
Cowley|WD30000.1|01,593
Cowley|WD3S.1|01,155
Cowley|WD40000.1|01,192
Cowley|WD5E.1|01,840
Cowley|WD5W.1|01,414
Cowley|WD60000.1|01,813
Cowley|WD6A.1|01,236
Cowley|WD70000.1|01,478
Cowley|WD7A|01,2
Cowley|WD80000.1|01,36
Cowley|WD9|01,25
Cowley|WI/Cambridge City/462/1-4|01,59
Cowley|Windsor/462/1-4|02,40
Cowley|Windsor/462/3-6|03,1
Crawford|Arcadia City|01,226
Crawford|Baker 247 14|01,61
Crawford|Baker 250|02,735
Crawford|Beulah 247 25|01,65
Crawford|Beulah 247 25b|01b,70
Crawford|Beulah 247 36|02,6
Crawford|Beulah 248 36|03,74
Crawford|Brazilton|01,57
Crawford|Capaldo 246 25 HD|04,24
Crawford|Capaldo 246 25|01,14
Crawford|Capaldo 248 14|02,190
Crawford|Capaldo 249 HD|05,40
Crawford|Capaldo 249|03,127
Crawford|Cherokee-Sheridan 247 25 HD|03,79
Crawford|Cherokee-Sheridan 247 25|01,152
Crawford|Cherokee-Sheridan 247 36|02,11
Crawford|Cherokee|01,382
Crawford|Chicopee 247 14|01,396
Crawford|Chicopee 250|02,30
Crawford|Crawford 248 25|02,51
Crawford|Crawford 248 36|03,278
Crawford|Crowe 246 14|01,48
Crawford|Crowe 246 36|03,149
Crawford|Franklin 246 25 HD|03,47
Crawford|Franklin 246 25|01,317
Crawford|Franklin 248 14|02,18
Crawford|Frontenac 1st Ward|01,775
Crawford|Frontenac 2nd Ward 249|01,835
Crawford|Frontenac 2nd Ward 250|02,187
Crawford|Frontenac 3rd Ward|01,443
Crawford|Frontenac 4th Ward|01,369
Crawford|Girard 1st Ward|01,209
Crawford|Girard 2nd Ward|01,610
Crawford|Girard 3rd Ward|01,442
Crawford|Girard 4th Ward|01,606
Crawford|Grant 247 36|02,12
Crawford|Grant 248 36|03,152
Crawford|Grant 505 36|01,19
Crawford|Hepler City|01,80
Crawford|Lincoln-Arcadia 246 14|01,78
Crawford|Lincoln-Arcadia 246 36|02,34
Crawford|Lincoln 246 14|01,78
Crawford|Lincoln 246 36 HD|05,120
Crawford|Lincoln 246 36|02,96
Crawford|Lincoln 248 14|04,9
Crawford|Lincoln 248 36|03,3
Crawford|Lone Star 247 14|01,154
Crawford|Lone Star 248 36|02,15
Crawford|Lone Star 249|03,80
Crawford|Lone Star 250|04,658
Crawford|Mccune City|01,281
Crawford|Mulberry 1st Ward|01,135
Crawford|Mulberry 2nd Ward|01,185
Crawford|North Arma City|01,605
Crawford|Opolis|01,295
Crawford|Osage-McCune HD|02,162
Crawford|Osage-McCune|01,131
Crawford|Parkview 246 14|01,193
Crawford|Parkview 246 25|04,42
Crawford|Parkview 246 36|03,11
Crawford|Parkview 249|02,227
Crawford|Pittsburg 1p - 1w|01,900
Crawford|Pittsburg 1p - 2w|01,486
Crawford|Pittsburg 1p - 3w|01,675
Crawford|Pittsburg 1p - 4w|01,332
Crawford|Pittsburg 2p - 1w|01,1261
Crawford|Pittsburg 2p - 2w|01,540
Crawford|Pittsburg 2p - 3w 249|01,4
Crawford|Pittsburg 2p - 3w 250|02,831
Crawford|Pittsburg 2p - 4w|01,685
Crawford|Pittsburg 3p - 1w|01,2447
Crawford|Pittsburg 3p - 2w|01,694
Crawford|Pittsburg 3p - 4w|01,958
Crawford|Pittsburg 4p - 2w|01,525
Crawford|Pittsburg 4p - 4w 249|02,4
Crawford|Pittsburg 4p - 4w 250|01,629
Crawford|Pittsburg 5p - 2w|01,972
Crawford|Pittsburg 5p - 4w|01,1157
Crawford|Pittsburg 6p - 4w|01,177
Crawford|Raymond 248 14|01,559
Crawford|Raymond 248 36|02,26
Crawford|Sheridan-Cherokee City|01,86
Crawford|Sheridan HD|03,4
Crawford|Sheridan|02,115
Crawford|Sherman  235|03,5
Crawford|Sherman 248 14|01,49
Crawford|Sherman 248 36|02,380
Crawford|Smelter 249|01,176
Crawford|Smelter 250|02,283
Crawford|South Arma City|01,493
Crawford|Walnut-Hepler 101 25|02,1
Crawford|Walnut-Hepler 248 36|01,43
Crawford|Walnut City|01,124
Crawford|Walnut Twp 101 25|01,5
Crawford|Walnut Twp 248 36|02,45
Crawford|Washington-North Arma 246 36 H|04,9
Crawford|Washington-North Arma 246 36|02,92
Crawford|Washington-North Arma 248 14|03,3
Crawford|Washington-South Arma 246 25 H|04,49
Crawford|Washington-South Arma 246 25|02,170
Decatur|AL.1 Allison Township (211NT)|01,5
Decatur|AL.2 Allison Township (412SD)|02,18
Decatur|AT.1 Altory Township|01,17
Decatur|BA.1 Bassettville Township|01,13
Decatur|BE.1 Beaver Township|01,48
Decatur|CC.2 Clayton City (211NT)|02,2
Decatur|CE.1 Center Township|01,40
Decatur|CO.1 Cook Township (294)|01,18
Decatur|CO.2 Cook Township (316TH)|02,1
Decatur|CU.1 Custer Township|01,25
Decatur|DC.1 Dresden City (294)|01,23
Decatur|DC.2 Dresden City (412SD)|02,6
Decatur|DR.1 Dresden Township (294)|01,19
Decatur|DR.2 Dresden Township (412SD)|02,25
Decatur|FI.1 Finley Township|01,28
Decatur|GA.1 Garfield Township|01,28
Decatur|GR.1 Grant Township|01,12
Decatur|HA.1 Harlan Township|01,18
Decatur|JC.1 Jennings City (294)|01,2
Decatur|JC.2 Jennings City (412SD)|02,61
Decatur|JE.1 Jennings Township (294)|01,21
Decatur|JE.2 Jennings Township (412SD)|02,5
Decatur|LB.1 Liberty Township|01,36
Decatur|LN.1 Lincoln Township|01,14
Decatur|LO.1 Logan Township|01,24
Decatur|LY.2 Lyon Township (412SD)|02,15
Decatur|NC.1 Norcatur City|01,107
Decatur|OB.1 Oberlin Township|01,69
Decatur|OC00001.1 Oberlin City|01,519
Decatur|OC00002.1 Oberlin City|01,645
Decatur|OL.1 Olive Township|01,42
Decatur|PL.1 Pleasant Valley TWP 211NT|01,3
Decatur|PL.2 Pleasant Valley TWP 294|02,12
Decatur|PL.3 Pleasant Valley TWP 412SD|03,3
Decatur|PL.4 Pl Valley TWP/JC 412SD|04,1
Decatur|PR.1 Prairie Dog Township|01,30
Decatur|RO.1 Roosevelt Township|01,11
Decatur|SA.1 Sappa Township|01,29
Decatur|SH.1 Sherman Township|01,19
Decatur|SU.1 Summit Township|01,22
Dickinson|AB City USD435-1 Prc 1|04,15
Dickinson|AB City USD435-1 Prc3|03,499
Dickinson|AB City USD435-1 Prc4|04,521
Dickinson|AB City USD435-1 Prc5|03,751
Dickinson|AB City USD435-2 Prc 1|06,745
Dickinson|AB City USD435-2 Prc2|03,914
Dickinson|AB City USD435-3 Prc2|04,241
Dickinson|AB City USD435-3 Prc3|04,208
Dickinson|AB City USD435-3 Prc4|05,385
Dickinson|AB City USD435-3 Prc5|05,336
Dickinson|Banner 473-3|01,32
Dickinson|Banner 481-2|02,59
Dickinson|Buckeye 1-435-3|02,11
Dickinson|Buckeye 1-473-1|01,26
Dickinson|Buckeye 435-1|04,49
Dickinson|Buckeye 435-3|05,191
Dickinson|Buckeye 473-1|06,62
Dickinson|Carlton City USD473-3|01,35
Dickinson|Center 473-1|03,151
Dickinson|Center 473-3|04,135
Dickinson|Chapman City 473-2|02,984
Dickinson|Cheever 435-3|03,4
Dickinson|Cheever 473-1|04,104
Dickinson|Enterprise City 473-3|02,542
Dickinson|Flora 473-1|02,77
Dickinson|Fragrant Hill 473-1|01,227
Dickinson|Garfield 393-1|04,76
Dickinson|Garfield 435-2|05,56
Dickinson|Garfield 473-3|06,18
Dickinson|Grant 435-1|04,142
Dickinson|Grant 435-2|05,449
Dickinson|Grant 435-3|06,154
Dickinson|Hayes 473-1|02,158
Dickinson|Hayes1-473-1|01,18
Dickinson|Herington W1 487|01,576
Dickinson|Herington W2 487|01,616
Dickinson|Herington W4 487|01,386
Dickinson|Holland 306 SM2|01,14
Dickinson|Holland 473-3|02,44
Dickinson|Hope 397 SM2|01,9
Dickinson|Hope 481-2|03,21
Dickinson|Hope 481.2|02,48
Dickinson|Hope City USD481-2|01,234
Dickinson|Jefferson 473-3|01,111
Dickinson|Jefferson 481-2|02,43
Dickinson|Liberty 473-2|01,57
Dickinson|Liberty 473-3|03,13
Dickinson|Liberty 481-2|02,45
Dickinson|Lincoln 393-1|04,154
Dickinson|Lincoln 393-2|03,2
Dickinson|Lincoln 435-2|05,173
Dickinson|Lincoln 435-3|07,95
Dickinson|Logan 473-3|01,161
Dickinson|Lyon H68 North 487|01,7
Dickinson|Lyon H68 South 487|01,51
Dickinson|Lyon H70 481-2|02,15
Dickinson|Lyon H70 487|03,107
Dickinson|Manchester City USD473-1|02,57
Dickinson|Newbern 435-2|03,80
Dickinson|Newbern 473-3|05,211
Dickinson|Noble 473-1|01,138
Dickinson|Noble 473-2|02,238
Dickinson|Noble2-473-1|01,36
Dickinson|Red Bud 435-2|06,65
Dickinson|Ridge 473-3|01,23
Dickinson|Ridge 481-2|03,26
Dickinson|Ridge 481.2|02,68
Dickinson|Rinehart 473-2|01,178
Dickinson|Sherman 473-1|01,126
Dickinson|Solomon City  USD393-1|01,134
Dickinson|Solomon City  USD393-2|02,154
Dickinson|Solomon City  USD393-3|03,457
Dickinson|Union 481-2|02,63
Dickinson|Union 487|03,55
Dickinson|Wheatland 306 SM2|01,2
Dickinson|Wheatland 306 SM3|03,1
Dickinson|Wheatland 473-3|02,103
Dickinson|Willowdale 1-393-1|02,13
Dickinson|Willowdale 393-1|02,64
Dickinson|Willowdale 435-3|05,144
Dickinson|Willowdale1-473-1|01,12
Dickinson|Woodbine City USD 481|01,124
Doniphan|Burr Oak|01,116
"Doniphan|Center Twp USD 111 1,3,5,7|02",8
"Doniphan|Center Twp USD 111 2,4,6,7|06",5
"Doniphan|Center Twp USD 114 1,3,5,7|01",2
Doniphan|Center Twp USD 429 1-7|04,491
Doniphan|Denton City|01,99
Doniphan|Elwood City EGDD|01,714
"Doniphan|Highland City 1,3,5,7|01",464
Doniphan|Independence Twp USD 377 1-4|01,2
"Doniphan|Indp Twp USD 111 2,4,6,7|02",190
"Doniphan|Iowa Twp (WC) USD 111 1,3,5,7|01",63
"Doniphan|Iowa Twp USD 111 1,3,5,7|01",112
"Doniphan|Iowa Twp USD 111 2,4,6,7|02",151
Doniphan|Iowa Twp USD 429 1-7|03,14
Doniphan|Leona CIty|01,15
Doniphan|Marion Twp|01,174
Doniphan|Severance City|01,55
Doniphan|Troy City|01,653
Doniphan|Union Twp|01,114
"Doniphan|WA Twp-Wathena 114 1,3,5,7|02",96
"Doniphan|WA Twp-Wathena 114 2,4,6,7|01",93
Doniphan|Washington Twp-Blair|01,175
Doniphan|Washington Twp EGDD|02,21
Doniphan|Wathena City EGDD|02,160
Doniphan|Wathena City|01,704
"Doniphan|Wayne Twp-USD 111 2,4,6,7|03",5
"Doniphan|Wayne Twp-USD 114 1,3,5,7|01",14
Doniphan|Wayne Twp-USD 429 1-7|02,121
Doniphan|White Cloud City|01,100
Doniphan|Wolf River Twp-Sev USD 429|02,21
"Doniphan|WR Twp Leona USD 111 2,4,6,7|01",40
"Doniphan|WR Twp Sev USD 111 2,4,6,7|01",99
Douglas|025A.1|1,60
Douglas|026.1|1,209
Douglas|026B.1|1,671
Douglas|028B.1|1,807
Douglas|033.1|1,846
Douglas|034.1|1,690
Douglas|035.1|1,597
Douglas|035.2|2,75
Douglas|035B.1|1,511
Douglas|038.1|1,1661
Douglas|038B.2|2,391
Douglas|041.1|1,1749
Douglas|042.1|1,436
Douglas|042B.1|1,501
Douglas|042B.3|3,1
Douglas|042B.4|4,2
Douglas|043.1|1,2401
Douglas|044.1|1,708
Douglas|044B.1|1,434
Douglas|046.1|1,1075
Douglas|046B.1|1,1249
Douglas|049.1|1,1792
Douglas|049B.1|1,275
Douglas|050.2|2,1682
Douglas|050B.1|1,69
Douglas|050B.2|2,3
Douglas|051.1|1,7
Douglas|051.2|2,67
Douglas|051.3|3,515
Douglas|052.3|3,657
Douglas|052B.1|1,66
Douglas|052B.2|2,16
Douglas|052B.4|4,2
Douglas|052B.5|5,5
Douglas|053.4|4,716
Douglas|053B.1|1,95
Douglas|053B.2|2,853
Douglas|053B.3|3,50
Douglas|055.1|1,223
Douglas|055B.2|2,85
Douglas|056.1|1,537
Douglas|056.2|2,84
Douglas|056.3|3,482
Douglas|056.5|5,9
Douglas|056.6|6,74
Douglas|056.7|7,9
Douglas|056B.8|8,24
Douglas|056C.4|4,90
Douglas|057.1|1,238
Douglas|057.2|2,372
Douglas|057.4|4,30
Douglas|057B.3|3,204
Douglas|057C.5|5,100
Douglas|058.1|1,134
Douglas|058.2|2,185
Douglas|059.3|3,300
Douglas|059.5|5,107
Douglas|059.6|6,209
Douglas|059B.1|1,73
Douglas|060.1|1,275
Douglas|060.2|2,515
Douglas|060.3|3,548
Douglas|061.1|1,32
Douglas|061.2|2,163
Douglas|061.3|3,662
Douglas|061.4|4,545
Douglas|061B.5|5,132
Douglas|061B.6|6,160
Douglas|062.1|1,174
Douglas|062.2|2,223
Douglas|062.3|3,132
Douglas|062.4|4,227
Douglas|062.5|5,667
Douglas|063.1|1,121
Douglas|063B.2|2,309
Douglas|063B.3|3,6
Douglas|063C.3|3,569
Douglas|064.1|1,44
Douglas|064.2|2,162
Douglas|064.4|4,65
Douglas|064B.3|3,1
Douglas|065.1|1,8
Douglas|065.2|2,20
Douglas|065.5|5,7
Douglas|065B.1|1,19
Douglas|065C.8|8,3
Douglas|065D.6|6,3
Douglas|065D.7|7,1
Douglas|065E.3|3,32
Douglas|066.5|5,391
Douglas|066B.4|4,3
Douglas|066C.1|1,290
Douglas|066C.2|2,3
Douglas|067.5|5,27
Douglas|067A.1|1,349
Douglas|067A.2|2,413
Douglas|067B.3|3,366
Douglas|067C.6|6,106
Douglas|069.1|1,73
Douglas|069.2|2,817
Douglas|069.3|3,8
Douglas|077B.1|1,699
Douglas|1.1|1,782
Douglas|10.1|1,350
Douglas|11.1|1,893
Douglas|12.1|1,1525
Douglas|13.1|1,1117
Douglas|14.1|1,1599
Douglas|14B.1|1,471
Douglas|15.1|1,1344
Douglas|16.1|1,1047
Douglas|17.1|1,1458
Douglas|18.1|1,1811
Douglas|19.1|1,1312
Douglas|2.1|1,795
Douglas|20.1|1,1774
Douglas|21.1|1,564
Douglas|22.1|1,1310
Douglas|23.1|1,697
Douglas|24.1|1,883
Douglas|25.1|1,657
Douglas|27.1|1,871
Douglas|29.1|1,852
Douglas|3.1|1,1044
Douglas|30.1|1,769
Douglas|31.1|1,1115
Douglas|32.1|1,1236
Douglas|36.1|1,1198
Douglas|37.1|1,1294
Douglas|39.1|1,1058
Douglas|4.1|1,877
Douglas|40.1|1,984
Douglas|45.1|1,1810
Douglas|47.1|1,682
Douglas|48.1|1,1434
Douglas|5.1|1,906
Douglas|54.1|1,1297
Douglas|6.1|1,1038
Douglas|7.1|1,518
Douglas|71.1|1,1919
Douglas|74.1|1,2221
Douglas|74.2|2,810
Douglas|76.1|1,187
Douglas|8.1|1,832
Douglas|9.1|1,698
Edwards|Belpre City / USD 351|01,50
Edwards|Belpre Twp / USD 351|01,37
Edwards|Belpre Twp / USD 502|02,28
Edwards|Franklin Twp / USD 502|01,61
Edwards|Jackson Twp / USD 347|01,34
Edwards|KC Ward 1 / USD 347|01,476
Edwards|KC Ward 2 / VTD 7a / USD 347|01,437
Edwards|Kinsley Twp / USD 347|01,85
Edwards|Kinsley Twp / USD 502|02,1
Edwards|Lewis City / USD 502|01,226
Edwards|Lincoln Twp / USD 351|01,70
Edwards|Logan Twp / USD 347|01,23
Edwards|N Brown Twp / USD 347|01,22
Edwards|N Brown Twp / USD 502|02,24
Edwards|Offerle City / USD 347|01,129
Edwards|S Brown Twp / USD 347|01,20
Edwards|S Brown Twp / USD 502|02,38
Edwards|Trenton Twp / USD 347|01,60
Edwards|Wayne Twp / USD 347|02,2
Edwards|Wayne Twp / USD 502|01,54
Elk|Elk Falls City (282. 3&6)|01,93
"Elk|Elk Falls Township (282, 3&6)|01",63
"Elk|Greenfield Township (282, 3&6)|01",10
"Elk|Greenfield Township (462, 1-4)|02",63
"Elk|Grenola City (462, 1-4)|01",124
"Elk|Howard City (282, 2&5)|01",429
"Elk|Howard Township (282, 1&4)|02",34
"Elk|Howard Township (282, 3&6)|01",29
"Elk|Howard Township (282,2&5)|03",67
"Elk|Liberty Township (282, 1&4)|01",1
"Elk|Liberty Township (484, 3&6)|02",69
"Elk|Longton City (283, 1)|01",97
"Elk|Longton City (283, 3)|02",84
"Elk|Longton Township (283, 1)|02",20
"Elk|Longton Township (283, 3)|03",45
"Elk|Moline City (282, 3&6)|01",249
"Elk|Oak Valley Township (283, 1)|01",30
"Elk|Oak Valley Township (283, 3)|03",17
"Elk|Oak ValleyTownship (283, 2)|02",28
"Elk|Painterhood Township (282, 1&4|01",34
"Elk|Paw Paw Township (282, 1&4)|01",97
"Elk|Union Center Township (282,1&4|02",50
"Elk|Union Center Township (389, 5)|03",7
"Elk|Union Center Township(282, 3&6|04",8
"Elk|Wildcat Township (282, 3&6)|01",128
"Elk|Wildcat Township (462, 1-4)|02",2
Ellis|001 H W1 P1|01,689
Ellis|002 H W1 P2|01,824
Ellis|003 H W2 P1|01,881
Ellis|004 H W2 P2|01,706
Ellis|005 H W2 P3|01,555
Ellis|006 H W2 P4|01,629
Ellis|007 H W2 P5|01,533
Ellis|008 H W3 P1|01,587
Ellis|009 H W3 P2|01,913
Ellis|010 H W3 P3|01,945
Ellis|011 H W3 P4|01,2152
Ellis|012 H W4 P1|01,740
Ellis|013 H W4 P2|01,1022
Ellis|014 H W4 P3|01,741
Ellis|015 H W4 P4|01,1384
Ellis|016 H W4 P5|01,1139
Ellis|017 Ellis City|01,1532
Ellis|20.01 EBC 432/111|01,19
Ellis|20.02 EBC/IMBC 489/111|02,420
Ellis|20.03 EBC/IMSE 489/111|03,67
Ellis|20.04 EBC 489/111|04,313
Ellis|21.01 NBC 489/111|01,300
Ellis|21.02 NBC/IMPA 489/111|02,103
Ellis|22.01 WBC 489 /111|01,6
Ellis|23.01 BU 270/110|01,34
Ellis|23.02 BU 489/110|02,500
Ellis|23.03 BU 269/110|03,4
Ellis|23.05 BU 432/110|05,7
Ellis|26.01 FR 432/110|01,67
Ellis|26.02 FR 403/110|02,1
Ellis|26.04 FR 489/110|04,2
Ellis|27.01 HE 399/110|01,10
Ellis|27.02 HE 407/110|02,2
Ellis|27.03 HE 432/110|03,182
Ellis|27.04 HE/GFD 432/110|04,108
Ellis|50.01 NBC 489 /110|01,225
Ellis|51.01 WBC 489/110|01,105
Ellis|52.01 HE 432/111|01,104
Ellis|52.02 HE/Vic City 432/111|02,881
Ellis|54.01 SBC 388/110|01,43
Ellis|54.02 SBC 489/110|02,262
Ellis|54.03 SBC/Schoen 489/110|03,151
Ellis|55.01 W BU 388/110|01,316
Ellis|55.02 W BU 489/110|02,28
Ellis|55.03 W BU 269/110|03,7
Ellis|56.01 W FR 432/110|01,1
Ellis|56.02 W FR 489/110|02,154
Ellis|56.03 W FR Munj Imprv 489/110|03,150
Ellsworth|Ash Creek (112/5)|03,1
Ellsworth|Ash Creek (327/3)|01,43
Ellsworth|Black Wolf (327/3)|01,77
Ellsworth|Canren (327/1)|01,52
Ellsworth|Carneiro (307/1)|01,17
Ellsworth|Carneiro (327/3)|02,30
Ellsworth|Clear Creek (327/3)|01,80
Ellsworth|Columbia (112/2)|03,4
Ellsworth|Columbia (327/3)|01,33
Ellsworth|East Ellsworth 1-18 (327/2)|01,452
Ellsworth|East Ellsworth 2-19 (327/2)|01,419
Ellsworth|Ellsworth Twp (327/1)|01,127
Ellsworth|Ellsworth Twp (327/3)|02,3
